ID,Population,Colour,BodyRegion,Background,Background2,dS,dL
m95d,Hawaii,courtship,tailbase,Stem1,other,1.330864604,9.0374572
m95d,Hawaii,courtship,tailbase,Stem2,other,1.960076382,0.0678017
m99,Hawaii,courtship,tailbase,Leaf_B1,other,2.281632119,7.1044026
m99,Hawaii,courtship,tailbase,Leaf_B2,other,2.459332869,8.42311
m99,Hawaii,courtship,tailbase,Leaf_T1,other,5.326622376,22.7582492
m99,Hawaii,courtship,tailbase,Leaf_T2,other,2.950726847,23.834058
m99,Hawaii,courtship,tailbase,Stem1,other,1.225113951,17.6729477
m99,Hawaii,courtship,tailbase,Stem2,other,1.450852113,8.7032922
ms5,Hawaii,courtship,tailbase,Leaf_B1,other,1.866543722,13.3461874
ms5,Hawaii,courtship,tailbase,Leaf_B2,other,2.456205972,14.6648948
ms5,Hawaii,courtship,tailbase,Leaf_T1,other,5.247817444,29.000034
ms5,Hawaii,courtship,tailbase,Leaf_T2,other,2.989881973,30.0758429
ms5,Hawaii,courtship,tailbase,Stem1,other,3.758528058,23.9147325
ms5,Hawaii,courtship,tailbase,Stem2,other,4.324438235,14.9450771
m108,Kenya,courtship,tailbase,Leaf_B1,other,1.65274331,12.6839178
m108,Kenya,courtship,tailbase,Leaf_B2,other,1.75074018,12.7776215
m108,Kenya,courtship,tailbase,Leaf_T1,other,6.069300887,34.6189574
m108,Kenya,courtship,tailbase,Leaf_T2,other,3.727173602,33.0963383
m108,Kenya,courtship,tailbase,Stem1,other,2.311323587,14.7200028
m108,Kenya,courtship,tailbase,Stem2,other,1.421780477,20.1447614
m11b,Kenya,courtship,tailbase,Leaf_B1,other,3.44026237,8.0433653
m11b,Kenya,courtship,tailbase,Leaf_B2,other,4.079275918,8.137069
m11b,Kenya,courtship,tailbase,Leaf_T1,other,6.517350104,29.9784049
m11b,Kenya,courtship,tailbase,Leaf_T2,other,5.119306933,28.4557858
m11b,Kenya,courtship,tailbase,Stem1,other,4.32717997,10.0794503
m11b,Kenya,courtship,tailbase,Stem2,other,3.568993222,15.5042089
m13,Kenya,courtship,tailbase,Leaf_B1,other,2.092243255,14.47324
m13,Kenya,courtship,tailbase,Leaf_B2,other,2.873260137,14.5669437
m13,Kenya,courtship,tailbase,Leaf_T1,other,5.718327218,36.4082796
m13,Kenya,courtship,tailbase,Leaf_T2,other,3.975694011,34.8856606
m13,Kenya,courtship,tailbase,Stem1,other,3.298764412,16.509325
m13,Kenya,courtship,tailbase,Stem2,other,2.430469376,21.9340837
m17a,Kenya,courtship,tailbase,Leaf_B1,other,3.1517617,22.3136154
m17a,Kenya,courtship,tailbase,Leaf_B2,other,2.928854196,22.4073191
m17a,Kenya,courtship,tailbase,Leaf_T1,other,7.317804496,44.2486551
m17a,Kenya,courtship,tailbase,Leaf_T2,other,5.11217562,42.726036
m17a,Kenya,courtship,tailbase,Stem1,other,2.971476091,24.3497004
m17a,Kenya,courtship,tailbase,Stem2,other,2.412132444,29.7744591
m17b,Kenya,courtship,tailbase,Leaf_B1,other,1.358745925,19.3105263
m17b,Kenya,courtship,tailbase,Leaf_B2,other,2.246046596,19.40423
m17b,Kenya,courtship,tailbase,Leaf_T1,other,5.521519849,41.245566
m17b,Kenya,courtship,tailbase,Leaf_T2,other,3.57295438,39.7229469
m17b,Kenya,courtship,tailbase,Stem1,other,2.597939716,21.3466113
m17b,Kenya,courtship,tailbase,Stem2,other,1.712592363,26.77137
m18c,Kenya,courtship,tailbase,Leaf_B1,other,2.481333566,11.6991909
m18c,Kenya,courtship,tailbase,Leaf_B2,other,3.495101353,11.7928946
m18c,Kenya,courtship,tailbase,Leaf_T1,other,5.110592682,33.6342306
m18c,Kenya,courtship,tailbase,Leaf_T2,other,3.71750876,32.1116115
m18c,Kenya,courtship,tailbase,Stem1,other,4.272674045,13.7352759
m18c,Kenya,courtship,tailbase,Stem2,other,3.350918268,19.1600346
m19c,Kenya,courtship,tailbase,Leaf_B1,other,2.147702542,8.7919959
m19c,Kenya,courtship,tailbase,Leaf_B2,other,2.421795781,8.8856996
m19c,Kenya,courtship,tailbase,Leaf_T1,other,5.734232669,30.7270356
m19c,Kenya,courtship,tailbase,Leaf_T2,other,3.489824678,29.2044165
m19c,Kenya,courtship,tailbase,Stem1,other,3.457817419,10.8280809
m19c,Kenya,courtship,tailbase,Stem2,other,2.580809075,16.2528396
m19c,Kenya,courtship,tailbase,Leaf_B1,other,3.283368956,18.428395
m19c,Kenya,courtship,tailbase,Leaf_B2,other,3.246910176,18.5220987
m19c,Kenya,courtship,tailbase,Leaf_T1,other,6.854795627,40.3634346
m19c,Kenya,courtship,tailbase,Leaf_T2,other,4.736527126,38.8408155
m19c,Kenya,courtship,tailbase,Stem1,other,3.880580773,20.46448
m19c,Kenya,courtship,tailbase,Stem2,other,3.162965052,25.8892386
m203,Kenya,courtship,tailbase,Leaf_B1,other,1.691138603,2.9416776
m203,Kenya,courtship,tailbase,Leaf_B2,other,3.261794278,3.0353813
m203,Kenya,courtship,tailbase,Leaf_T1,other,4.248513428,24.8767173
m203,Kenya,courtship,tailbase,Leaf_T2,other,3.078533817,23.3540982
m203,Kenya,courtship,tailbase,Stem1,other,3.873074355,4.9777626
m203,Kenya,courtship,tailbase,Stem2,other,3.009924231,10.4025213
m20b,Kenya,courtship,tailbase,Leaf_B1,other,3.187126359,16.9740399
m20b,Kenya,courtship,tailbase,Leaf_B2,other,2.411782993,17.0677436
m20b,Kenya,courtship,tailbase,Leaf_T1,other,7.664351338,38.9090796
m20b,Kenya,courtship,tailbase,Leaf_T2,other,5.120878434,37.3864605
m20b,Kenya,courtship,tailbase,Stem1,other,2.371365085,19.0101249
m20b,Kenya,courtship,tailbase,Stem2,other,2.022197503,24.4348836
m211,Kenya,courtship,tailbase,Leaf_B1,other,1.498789295,21.2618097
m211,Kenya,courtship,tailbase,Leaf_B2,other,2.874419772,21.3555134
m211,Kenya,courtship,tailbase,Leaf_T1,other,4.882543848,43.1968493
m211,Kenya,courtship,tailbase,Leaf_T2,other,3.409266664,41.6742302
m211,Kenya,courtship,tailbase,Stem1,other,3.170068989,23.2978947
m211,Kenya,courtship,tailbase,Stem2,other,2.393565719,28.7226533
m212,Kenya,courtship,tailbase,Leaf_B1,other,3.232749781,7.3094596
m212,Kenya,courtship,tailbase,Leaf_B2,other,2.460471501,7.4031633
m212,Kenya,courtship,tailbase,Leaf_T1,other,7.873112855,29.2444992
m212,Kenya,courtship,tailbase,Leaf_T2,other,5.414686599,27.7218801
m212,Kenya,courtship,tailbase,Stem1,other,0.73625245,9.3455446
m212,Kenya,courtship,tailbase,Stem2,other,1.465243356,14.7703032
m212,Kenya,courtship,tailbase,Leaf_B1,other,2.516458743,12.0434685
m212,Kenya,courtship,tailbase,Leaf_B2,other,2.312382159,12.1371723
m212,Kenya,courtship,tailbase,Leaf_T1,other,7.078632967,33.9785082
m212,Kenya,courtship,tailbase,Leaf_T2,other,4.860414144,32.4558891
m212,Kenya,courtship,tailbase,Stem1,other,1.384561515,14.0795536
m212,Kenya,courtship,tailbase,Stem2,other,1.117734885,19.5043122
m22a,Kenya,courtship,tailbase,Leaf_B1,other,1.372037839,15.5884777
m22a,Kenya,courtship,tailbase,Leaf_B2,other,2.394459789,15.6821814
m22a,Kenya,courtship,tailbase,Leaf_T1,other,5.405191527,37.5235174
m22a,Kenya,courtship,tailbase,Leaf_T2,other,3.585502611,36.0008983
m22a,Kenya,courtship,tailbase,Stem1,other,2.485961581,17.6245627
m22a,Kenya,courtship,tailbase,Stem2,other,1.759002312,23.0493214
m23,Kenya,courtship,tailbase,Leaf_B1,other,1.732160262,18.8546913
m23,Kenya,courtship,tailbase,Leaf_B2,other,1.805497299,18.948395
m23,Kenya,courtship,tailbase,Leaf_T1,other,6.308587119,40.7897309
m23,Kenya,courtship,tailbase,Leaf_T2,other,4.043144493,39.2671118
m23,Kenya,courtship,tailbase,Stem1,other,1.783648954,20.8907763
m23,Kenya,courtship,tailbase,Stem2,other,0.956399417,26.3155349
m28a,Kenya,courtship,tailbase,Leaf_B1,other,1.683158535,15.5629792
m28a,Kenya,courtship,tailbase,Leaf_B2,other,2.386336924,15.6566829
m28a,Kenya,courtship,tailbase,Leaf_T1,other,5.872787561,37.4980188
m28a,Kenya,courtship,tailbase,Leaf_T2,other,3.966619938,35.9753997
m28a,Kenya,courtship,tailbase,Stem1,other,2.409745299,17.5990642
m28a,Kenya,courtship,tailbase,Stem2,other,1.618063106,23.0238228
m32a,Kenya,courtship,tailbase,Leaf_B1,other,3.236505707,22.0893657
m32a,Kenya,courtship,tailbase,Leaf_B2,other,2.998865163,22.1830695
m32a,Kenya,courtship,tailbase,Leaf_T1,other,7.710067531,44.0244054
m32a,Kenya,courtship,tailbase,Leaf_T2,other,5.582957418,42.5017863
m32a,Kenya,courtship,tailbase,Stem1,other,1.918210441,24.1254508
m32a,Kenya,courtship,tailbase,Stem2,other,1.841892647,29.5502094
m52,Kenya,courtship,tailbase,Leaf_B1,other,2.473365078,28.4974701
m52,Kenya,courtship,tailbase,Leaf_B2,other,4.135826146,28.5911738
m52,Kenya,courtship,tailbase,Leaf_T1,other,3.444963412,50.4325098
m52,Kenya,courtship,tailbase,Leaf_T2,other,3.118119706,48.9098907
m52,Kenya,courtship,tailbase,Stem1,other,4.818546111,30.5335551
m52,Kenya,courtship,tailbase,Stem2,other,3.984243561,35.9583138
m52a,Kenya,courtship,tailbase,Leaf_B1,other,3.508713447,13.0467324
m52a,Kenya,courtship,tailbase,Leaf_B2,other,4.247688942,13.1404361
m52a,Kenya,courtship,tailbase,Leaf_T1,other,6.487001972,34.981772
m52a,Kenya,courtship,tailbase,Leaf_T2,other,5.227958398,33.4591529
m52a,Kenya,courtship,tailbase,Stem1,other,4.404662442,15.0828174
m52a,Kenya,courtship,tailbase,Stem2,other,3.661370997,20.507576
m55c,Kenya,courtship,tailbase,Leaf_B1,other,2.727797273,23.7564427
m55c,Kenya,courtship,tailbase,Leaf_B2,other,3.405711636,23.8501464
m55c,Kenya,courtship,tailbase,Leaf_T1,other,6.180317541,45.6914824
m55c,Kenya,courtship,tailbase,Leaf_T2,other,4.598318805,44.1688633
m55c,Kenya,courtship,tailbase,Stem1,other,3.625460013,25.7925277
m55c,Kenya,courtship,tailbase,Stem2,other,2.839630539,31.2172864
m56a,Kenya,courtship,tailbase,Leaf_B1,other,3.186987955,19.8351439
m56a,Kenya,courtship,tailbase,Leaf_B2,other,2.716133308,19.9288476
m56a,Kenya,courtship,tailbase,Leaf_T1,other,7.567932333,41.7701836
m56a,Kenya,courtship,tailbase,Leaf_T2,other,5.217627873,40.2475645
m56a,Kenya,courtship,tailbase,Stem1,other,2.573999695,21.8712289
m56a,Kenya,courtship,tailbase,Stem2,other,2.142525091,27.2959876
m56c,Kenya,courtship,tailbase,Leaf_B1,other,2.171183684,23.0018347
m56c,Kenya,courtship,tailbase,Leaf_B2,other,2.751291113,23.0955384
m56c,Kenya,courtship,tailbase,Leaf_T1,other,6.092528971,44.9368744
m56c,Kenya,courtship,tailbase,Leaf_T2,other,4.244893786,43.4142553
m56c,Kenya,courtship,tailbase,Stem1,other,2.941231171,25.0379197
m56c,Kenya,courtship,tailbase,Stem2,other,2.133885385,30.4626784
m63b,Kenya,courtship,tailbase,Leaf_B1,other,2.57246674,27.0570703
m63b,Kenya,courtship,tailbase,Leaf_B2,other,2.135677669,27.150774
m63b,Kenya,courtship,tailbase,Leaf_T1,other,7.052404922,48.99211
m63b,Kenya,courtship,tailbase,Leaf_T2,other,4.646048018,47.4694909
m63b,Kenya,courtship,tailbase,Stem1,other,2.153467131,29.0931553
m63b,Kenya,courtship,tailbase,Stem2,other,1.574236971,34.517914
m64,Kenya,courtship,tailbase,Leaf_B1,other,3.551696365,35.568414
m64,Kenya,courtship,tailbase,Leaf_B2,other,3.517629038,35.6621177
m64,Kenya,courtship,tailbase,Leaf_T1,other,7.412174973,57.5034536
m64,Kenya,courtship,tailbase,Leaf_T2,other,5.407522119,55.9808345
m64,Kenya,courtship,tailbase,Stem1,other,3.611493809,37.604499
m64,Kenya,courtship,tailbase,Stem2,other,3.02361364,43.0292576
m64,Kenya,courtship,tailbase,Leaf_B1,other,4.133269868,25.9807371
m64,Kenya,courtship,tailbase,Leaf_B2,other,3.490906266,26.0744408
m64,Kenya,courtship,tailbase,Leaf_T1,other,8.370500573,47.9157767
m64,Kenya,courtship,tailbase,Leaf_T2,other,5.974580755,46.3931576
m64,Kenya,courtship,tailbase,Stem1,other,3.401334847,28.0168221
m64,Kenya,courtship,tailbase,Stem2,other,3.100734344,33.4415807
m64b,Kenya,courtship,tailbase,Leaf_B1,other,1.472853288,13.2060921
m64b,Kenya,courtship,tailbase,Leaf_B2,other,2.358495074,13.2997958
m64b,Kenya,courtship,tailbase,Leaf_T1,other,5.582174551,35.1411318
m64b,Kenya,courtship,tailbase,Leaf_T2,other,3.695723262,33.6185127
m64b,Kenya,courtship,tailbase,Stem1,other,2.604637239,15.2421771
m64b,Kenya,courtship,tailbase,Stem2,other,1.75009203,20.6669358
m74a,Kenya,courtship,tailbase,Leaf_B1,other,2.071289583,23.9238864
m74a,Kenya,courtship,tailbase,Leaf_B2,other,3.234305794,24.0175901
m74a,Kenya,courtship,tailbase,Leaf_T1,other,5.367895479,45.8589261
m74a,Kenya,courtship,tailbase,Leaf_T2,other,4.010952374,44.336307
m74a,Kenya,courtship,tailbase,Stem1,other,3.402652979,25.9599714
m74a,Kenya,courtship,tailbase,Stem2,other,2.611561579,31.3847301
m74b,Kenya,courtship,tailbase,Leaf_B1,other,4.169253529,20.316898
m74b,Kenya,courtship,tailbase,Leaf_B2,other,4.287672625,20.4106017
m74b,Kenya,courtship,tailbase,Leaf_T1,other,7.594440472,42.2519376
m74b,Kenya,courtship,tailbase,Leaf_T2,other,5.82820222,40.7293186
m74b,Kenya,courtship,tailbase,Stem1,other,4.487112598,22.352983
m74b,Kenya,courtship,tailbase,Stem2,other,3.86695953,27.7777417
m74b,Kenya,courtship,tailbase,Leaf_B1,other,3.744187259,17.2498091
m74b,Kenya,courtship,tailbase,Leaf_B2,other,4.519320436,17.3435128
m74b,Kenya,courtship,tailbase,Leaf_T1,other,6.404050462,39.1848487
m74b,Kenya,courtship,tailbase,Leaf_T2,other,5.259928669,37.6622296
m74b,Kenya,courtship,tailbase,Stem1,other,4.830321895,19.2858941
m74b,Kenya,courtship,tailbase,Stem2,other,4.048828496,24.7106527
m7a,Kenya,courtship,tailbase,Leaf_B1,other,3.683815323,13.7507273
m7a,Kenya,courtship,tailbase,Leaf_B2,other,2.740639634,13.844431
m7a,Kenya,courtship,tailbase,Leaf_T1,other,8.191987545,35.685767
m7a,Kenya,courtship,tailbase,Leaf_T2,other,5.58293502,34.1631479
m7a,Kenya,courtship,tailbase,Stem1,other,2.534360821,15.7868123
m7a,Kenya,courtship,tailbase,Stem2,other,2.374107051,21.211571
m7c,Kenya,courtship,tailbase,Leaf_B1,other,2.381904721,0.087981
m7c,Kenya,courtship,tailbase,Leaf_B2,other,1.662177477,0.0057227
m7c,Kenya,courtship,tailbase,Leaf_T1,other,7.11192705,21.8470587
m7c,Kenya,courtship,tailbase,Leaf_T2,other,4.597571229,20.3244396
m7c,Kenya,courtship,tailbase,Stem1,other,0.865274829,1.948104
m7c,Kenya,courtship,tailbase,Stem2,other,0.592081158,7.3728627
m8,Kenya,courtship,tailbase,Leaf_B1,other,3.004097969,19.7041906
m8,Kenya,courtship,tailbase,Leaf_B2,other,3.570166516,19.7978943
m8,Kenya,courtship,tailbase,Leaf_T1,other,6.799952495,41.6392302
m8,Kenya,courtship,tailbase,Leaf_T2,other,5.260167932,40.1166111
m8,Kenya,courtship,tailbase,Stem1,other,2.905548699,21.7402756
m8,Kenya,courtship,tailbase,Stem2,other,2.500586058,27.1650342
m8a,Kenya,courtship,tailbase,Leaf_B1,other,2.603030857,20.2189024
m8a,Kenya,courtship,tailbase,Leaf_B2,other,3.553485094,20.3126061
m8a,Kenya,courtship,tailbase,Leaf_T1,other,5.446790412,42.1539421
m8a,Kenya,courtship,tailbase,Leaf_T2,other,4.062767612,40.631323
m8a,Kenya,courtship,tailbase,Stem1,other,4.147606808,22.2549874
m8a,Kenya,courtship,tailbase,Stem2,other,3.259436771,27.6797461
m8c,Kenya,courtship,tailbase,Leaf_B1,other,1.229307282,14.0635107
m8c,Kenya,courtship,tailbase,Leaf_B2,other,1.948853222,14.1572144
m8c,Kenya,courtship,tailbase,Leaf_T1,other,5.622985257,35.9985503
m8c,Kenya,courtship,tailbase,Leaf_T2,other,3.512865813,34.4759312
m8c,Kenya,courtship,tailbase,Stem1,other,2.335925949,16.0995957
m8c,Kenya,courtship,tailbase,Stem2,other,1.42810669,21.5243543
X29a,Kenya,courtship,tailbase,Leaf_B1,other,2.416811443,17.0924098
X29a,Kenya,courtship,tailbase,Leaf_B2,other,2.448553465,17.1861135
X29a,Kenya,courtship,tailbase,Leaf_T1,other,6.795994058,39.0274495
X29a,Kenya,courtship,tailbase,Leaf_T2,other,4.666458878,37.5048304
X29a,Kenya,courtship,tailbase,Stem1,other,2.20782382,19.1284948
X29a,Kenya,courtship,tailbase,Stem2,other,1.579032313,24.5532535
m101b,Hawaii,courtship,topflank,Leaf_B1,own,3.004230966,22.0317958
m101b,Hawaii,courtship,topflank,Leaf_B2,own,4.643432074,22.1254995
m101b,Hawaii,courtship,topflank,Leaf_T1,own,3.541156431,43.9668355
m101b,Hawaii,courtship,topflank,Leaf_T2,own,3.628210221,42.4442164
m101b,Hawaii,courtship,topflank,Stem1,own,5.131297317,24.0678808
m101b,Hawaii,courtship,topflank,Stem2,own,4.391015277,29.4926395
m101c,Hawaii,courtship,topflank,Leaf_B1,own,1.632829434,1.1340214
m101c,Hawaii,courtship,topflank,Leaf_B2,own,1.766709536,1.2277251
m101c,Hawaii,courtship,topflank,Leaf_T1,own,6.132392874,23.0690611
m101c,Hawaii,courtship,topflank,Leaf_T2,own,3.83673499,21.546442
m101c,Hawaii,courtship,topflank,Stem1,own,2.106418608,3.1701064
m101c,Hawaii,courtship,topflank,Stem2,own,1.221044516,8.5948651
m104,Hawaii,courtship,topflank,Leaf_B1,own,1.973780011,23.8253857
m104,Hawaii,courtship,topflank,Leaf_B2,own,3.399786461,23.9190894
m104,Hawaii,courtship,topflank,Leaf_T1,own,4.530257876,45.7604253
m104,Hawaii,courtship,topflank,Leaf_T2,own,3.431711808,44.2378062
m104,Hawaii,courtship,topflank,Stem1,own,3.63856801,25.8614707
m104,Hawaii,courtship,topflank,Stem2,own,2.994685501,31.2862293
m21,Hawaii,courtship,topflank,Leaf_B1,own,7.468305992,23.7235664
m21,Hawaii,courtship,topflank,Leaf_B2,own,9.023961167,23.8172701
m21,Hawaii,courtship,topflank,Leaf_T1,own,3.793869023,45.658606
m21,Hawaii,courtship,topflank,Leaf_T2,own,6.538513402,44.1359869
m21,Hawaii,courtship,topflank,Stem1,own,9.762921696,25.7596514
m21,Hawaii,courtship,topflank,Stem2,own,9.100180782,31.18441
m2d,Hawaii,courtship,topflank,Leaf_B1,own,4.767381918,20.6703083
m2d,Hawaii,courtship,topflank,Leaf_B2,own,6.317224244,20.764012
m2d,Hawaii,courtship,topflank,Leaf_T1,own,3.209311751,42.6053479
m2d,Hawaii,courtship,topflank,Leaf_T2,own,4.576081084,41.0827289
m2d,Hawaii,courtship,topflank,Stem1,own,6.821775081,22.7063933
m2d,Hawaii,courtship,topflank,Stem2,own,6.210663842,28.1311519
m40,Hawaii,courtship,topflank,Leaf_B1,own,6.112984524,29.9719264
m40,Hawaii,courtship,topflank,Leaf_B2,own,7.728876428,30.0656301
m40,Hawaii,courtship,topflank,Leaf_T1,own,2.639751461,51.906966
m40,Hawaii,courtship,topflank,Leaf_T2,own,5.317821901,50.3843469
m40,Hawaii,courtship,topflank,Stem1,own,8.518845342,32.0080114
m40,Hawaii,courtship,topflank,Stem2,own,7.784887124,37.43277
m40c,Hawaii,courtship,topflank,Leaf_B1,own,6.581403046,24.9367005
m40c,Hawaii,courtship,topflank,Leaf_B2,own,8.137336798,25.0304042
m40c,Hawaii,courtship,topflank,Leaf_T1,own,3.459977003,46.8717402
m40c,Hawaii,courtship,topflank,Leaf_T2,own,5.871747378,45.3491211
m40c,Hawaii,courtship,topflank,Stem1,own,8.785186761,26.9727855
m40c,Hawaii,courtship,topflank,Stem2,own,8.148198703,32.3975442
m40d,Hawaii,courtship,topflank,Leaf_B1,own,6.154111132,34.0764196
m40d,Hawaii,courtship,topflank,Leaf_B2,own,7.707278937,34.1701233
m40d,Hawaii,courtship,topflank,Leaf_T1,own,3.579900586,56.0114592
m40d,Hawaii,courtship,topflank,Leaf_T2,own,5.67155956,54.4888401
m40d,Hawaii,courtship,topflank,Stem1,own,8.25229967,36.1125046
m40d,Hawaii,courtship,topflank,Stem2,own,7.642777595,41.5372632
m44b,Hawaii,courtship,topflank,Leaf_B1,own,1.888310747,19.547165
m44b,Hawaii,courtship,topflank,Leaf_B2,own,3.413246017,19.6408687
m44b,Hawaii,courtship,topflank,Leaf_T1,own,3.850336378,41.4822046
m44b,Hawaii,courtship,topflank,Leaf_T2,own,2.707097347,39.9595855
m44b,Hawaii,courtship,topflank,Stem1,own,4.339223456,21.58325
m44b,Hawaii,courtship,topflank,Stem2,own,3.411571293,27.0080086
m67d,Hawaii,courtship,topflank,Leaf_B1,own,7.11930996,18.9286349
m67d,Hawaii,courtship,topflank,Leaf_B2,own,8.778767194,19.0223386
m67d,Hawaii,courtship,topflank,Leaf_T1,own,4.075519047,40.8636745
m67d,Hawaii,courtship,topflank,Leaf_T2,own,6.654482868,39.3410554
m67d,Hawaii,courtship,topflank,Stem1,own,9.389974118,20.9647199
m67d,Hawaii,courtship,topflank,Stem2,own,8.666341402,26.3894785
m69,Hawaii,courtship,topflank,Leaf_B1,own,5.365507547,32.9736116
m69,Hawaii,courtship,topflank,Leaf_B2,own,7.016929889,33.0673153
m69,Hawaii,courtship,topflank,Leaf_T1,own,3.721025923,54.9086513
m69,Hawaii,courtship,topflank,Leaf_T2,own,5.38365114,53.3860322
m69,Hawaii,courtship,topflank,Stem1,own,7.648353114,35.0096966
m69,Hawaii,courtship,topflank,Stem2,own,6.822626477,40.4344553
m73d,Hawaii,courtship,topflank,Leaf_B1,own,5.236726283,3.0730922
m73d,Hawaii,courtship,topflank,Leaf_B2,own,6.780036349,3.1667959
m73d,Hawaii,courtship,topflank,Leaf_T1,own,3.981610162,25.0081319
m73d,Hawaii,courtship,topflank,Leaf_T2,own,5.319467494,23.4855128
m73d,Hawaii,courtship,topflank,Stem1,own,7.10291233,5.1091772
m73d,Hawaii,courtship,topflank,Stem2,own,6.532980122,10.5339359
m78,Hawaii,courtship,topflank,Leaf_B1,own,2.726111091,14.6441044
m78,Hawaii,courtship,topflank,Leaf_B2,own,4.386191311,14.7378081
m78,Hawaii,courtship,topflank,Leaf_T1,own,3.067616921,36.579144
m78,Hawaii,courtship,topflank,Leaf_T2,own,3.050131506,35.0565249
m78,Hawaii,courtship,topflank,Stem1,own,5.060991508,16.6801894
m78,Hawaii,courtship,topflank,Stem2,own,4.291600067,22.104948
m78b,Hawaii,courtship,topflank,Leaf_B1,own,3.869874311,24.8384618
m78b,Hawaii,courtship,topflank,Leaf_B2,own,5.540034436,24.9321655
m78b,Hawaii,courtship,topflank,Leaf_T1,own,2.636009163,46.7735015
m78b,Hawaii,courtship,topflank,Leaf_T2,own,3.781417042,45.2508824
m78b,Hawaii,courtship,topflank,Stem1,own,6.241317452,26.8745468
m78b,Hawaii,courtship,topflank,Stem2,own,5.460985949,32.2993055
m79c,Hawaii,courtship,topflank,Leaf_B1,own,7.635475924,22.5111442
m79c,Hawaii,courtship,topflank,Leaf_B2,own,9.249544304,22.604848
m79c,Hawaii,courtship,topflank,Leaf_T1,own,3.588116491,44.4461839
m79c,Hawaii,courtship,topflank,Leaf_T2,own,6.630375843,42.9235648
m79c,Hawaii,courtship,topflank,Stem1,own,10.12168708,24.5472293
m79c,Hawaii,courtship,topflank,Stem2,own,9.354281453,29.9719879
m80b,Hawaii,courtship,topflank,Leaf_B1,own,2.680090355,23.1316288
m80b,Hawaii,courtship,topflank,Leaf_B2,own,4.308421831,23.2253325
m80b,Hawaii,courtship,topflank,Leaf_T1,own,3.52864479,45.0666685
m80b,Hawaii,courtship,topflank,Leaf_T2,own,3.294616368,43.5440494
m80b,Hawaii,courtship,topflank,Stem1,own,5.028443421,25.1677138
m80b,Hawaii,courtship,topflank,Stem2,own,4.15895894,30.5924725
m82d,Hawaii,courtship,topflank,Leaf_B1,own,1.529771739,21.843783
m82d,Hawaii,courtship,topflank,Leaf_B2,own,2.171339107,21.9374867
m82d,Hawaii,courtship,topflank,Leaf_T1,own,5.691610813,43.7788227
m82d,Hawaii,courtship,topflank,Leaf_T2,own,3.624622151,42.2562036
m82d,Hawaii,courtship,topflank,Stem1,own,2.672257732,23.879868
m82d,Hawaii,courtship,topflank,Stem2,own,1.761320799,29.3046267
m9,Hawaii,courtship,topflank,Leaf_B1,own,3.109031212,24.0645989
m9,Hawaii,courtship,topflank,Leaf_B2,own,4.759507129,24.1583027
m9,Hawaii,courtship,topflank,Leaf_T1,own,3.528840622,45.9996386
m9,Hawaii,courtship,topflank,Leaf_T2,own,3.71369185,44.4770195
m9,Hawaii,courtship,topflank,Stem1,own,5.27751464,26.100684
m9,Hawaii,courtship,topflank,Stem2,own,4.5064054,31.5254426
m90,Hawaii,courtship,topflank,Leaf_B1,own,4.878745893,17.2621618
m90,Hawaii,courtship,topflank,Leaf_B2,own,6.330964139,17.3558655
m90,Hawaii,courtship,topflank,Leaf_T1,own,2.593020621,39.1972014
m90,Hawaii,courtship,topflank,Leaf_T2,own,4.131280911,37.6745823
m90,Hawaii,courtship,topflank,Stem1,own,7.053628317,19.2982468
m90,Hawaii,courtship,topflank,Stem2,own,6.448433749,24.7230054
m90,Hawaii,courtship,topflank,Leaf_B1,own,4.878745893,17.2621618
m90,Hawaii,courtship,topflank,Leaf_B2,own,6.330964139,17.3558655
m90,Hawaii,courtship,topflank,Leaf_T1,own,2.593020621,39.1972014
m90,Hawaii,courtship,topflank,Leaf_T2,own,4.131280911,37.6745823
m90,Hawaii,courtship,topflank,Stem1,own,7.053628317,19.2982468
m90,Hawaii,courtship,topflank,Stem2,own,6.448433749,24.7230054
m95d,Hawaii,courtship,topflank,Leaf_B1,own,2.04094306,12.9251504
m95d,Hawaii,courtship,topflank,Leaf_B2,own,2.757776806,13.0188541
m95d,Hawaii,courtship,topflank,Leaf_T1,own,5.836654065,34.86019
m95d,Hawaii,courtship,topflank,Leaf_T2,own,4.099398915,33.3375709
m95d,Hawaii,courtship,topflank,Stem1,own,2.384923491,14.9612354
m95d,Hawaii,courtship,topflank,Stem2,own,1.994775576,20.385994
m99,Hawaii,courtship,topflank,Leaf_B1,own,4.10457881,17.5153482
m99,Hawaii,courtship,topflank,Leaf_B2,own,5.38335751,17.6090519
m99,Hawaii,courtship,topflank,Leaf_T1,own,4.957048716,39.4503878
m99,Hawaii,courtship,topflank,Leaf_T2,own,4.925317937,37.9277687
m99,Hawaii,courtship,topflank,Stem1,own,5.333968208,19.5514332
m99,Hawaii,courtship,topflank,Stem2,own,4.947148499,24.9761918
ms5,Hawaii,courtship,topflank,Leaf_B1,own,4.391990415,5.7312731
ms5,Hawaii,courtship,topflank,Leaf_B2,own,6.016314878,5.8249768
ms5,Hawaii,courtship,topflank,Leaf_T1,own,2.02379343,27.6663127
ms5,Hawaii,courtship,topflank,Leaf_T2,own,3.826679661,26.1436936
ms5,Hawaii,courtship,topflank,Stem1,own,6.817157056,7.7673581
ms5,Hawaii,courtship,topflank,Stem2,own,6.06788102,13.1921167
