ID,Population,Colour,SVL,PC1,PC2,BodyRegion,Background,dS,dL
m11b,Kenya,Display,,,,gular,Stem1,4.087927063,35.3006071
m11b,Kenya,Display,,,,gular,Stem2,4.624598626,26.3309516
m11b,Kenya,Display,,,,midflank,Leaf_B1,5.943291227,19.6808117
m11b,Kenya,Display,,,,midflank,Leaf_B2,5.077832599,20.9995191
m11b,Kenya,Display,,,,midflank,Leaf_T1,2.964566892,35.3346583
m11b,Kenya,Display,,,,midflank,Leaf_T2,4.724418839,36.4104671
m11b,Kenya,Display,,,,midflank,Stem1,5.342202239,30.2493568
m11b,Kenya,Display,,,,midflank,Stem2,5.334788038,21.2797013
m11b,Kenya,Display,,,,tailbase,Leaf_B1,2.050825893,9.9679846
m11b,Kenya,Display,,,,tailbase,Leaf_B2,2.022945448,11.286692
m11b,Kenya,Display,,,,tailbase,Leaf_T1,4.531913503,25.6218312
m11b,Kenya,Display,,,,tailbase,Leaf_T2,2.635893207,26.69764
m11b,Kenya,Display,,,,tailbase,Stem1,3.318597402,20.5365297
m11b,Kenya,Display,,,,tailbase,Stem2,3.566816024,11.5668742
m11b,Kenya,Display,,,,topflank,Leaf_B1,3.72950748,24.3499678
m11b,Kenya,Display,,,,topflank,Leaf_B2,2.882875974,25.6686752
m11b,Kenya,Display,,,,topflank,Leaf_T1,1.892738827,40.0038144
m11b,Kenya,Display,,,,topflank,Leaf_T2,2.643306453,41.0796232
m11b,Kenya,Display,,,,topflank,Stem1,3.735407305,34.9185129
m11b,Kenya,Display,,,,topflank,Stem2,3.941885519,25.9488574
m13,Kenya,Display,130,,,botflank,Leaf_B1,4.930648076,16.2761126
m13,Kenya,Display,130,,,botflank,Leaf_B2,4.07787615,17.5948199
m13,Kenya,Display,130,,,botflank,Leaf_T1,2.617220562,31.9299592
m13,Kenya,Display,130,,,botflank,Leaf_T2,3.759718124,33.005768
m13,Kenya,Display,130,,,botflank,Stem1,4.097307149,26.8446577
m13,Kenya,Display,130,,,botflank,Stem2,4.091020472,17.8750022
m13,Kenya,Display,130,,,gular,Leaf_B1,6.180710189,24.2944155
m13,Kenya,Display,130,,,gular,Leaf_B2,5.429460597,25.6131228
m13,Kenya,Display,130,,,gular,Leaf_T1,3.795171531,39.948262
m13,Kenya,Display,130,,,gular,Leaf_T2,4.990812329,41.0240709
m13,Kenya,Display,130,,,gular,Stem1,4.930950333,34.8629606
m13,Kenya,Display,130,,,gular,Stem2,4.995065837,25.8933051
m13,Kenya,Display,130,,,midflank,Leaf_B1,6.693385333,21.3620972
m13,Kenya,Display,130,,,midflank,Leaf_B2,5.836729292,22.6808045
m13,Kenya,Display,130,,,midflank,Leaf_T1,3.507310607,37.0159437
m13,Kenya,Display,130,,,midflank,Leaf_T2,5.429698155,38.0917526
m13,Kenya,Display,130,,,midflank,Stem1,5.963898896,31.9306423
m13,Kenya,Display,130,,,midflank,Stem2,5.962311986,22.9609868
m13,Kenya,Display,130,,,tailbase,Leaf_B1,2.075879316,5.5519494
m13,Kenya,Display,130,,,tailbase,Leaf_B2,2.530339491,6.8706568
m13,Kenya,Display,130,,,tailbase,Leaf_T1,5.324792158,21.205796
m13,Kenya,Display,130,,,tailbase,Leaf_T2,3.134048061,22.2816049
m13,Kenya,Display,130,,,tailbase,Stem1,3.784415261,16.1204945
m13,Kenya,Display,130,,,tailbase,Stem2,4.207232504,7.1508391
m13,Kenya,Display,130,,,tailbase,Leaf_B1,2.344173776,16.6543014
m13,Kenya,Display,130,,,tailbase,Leaf_B2,2.707564869,17.9730087
m13,Kenya,Display,130,,,tailbase,Leaf_T1,5.348624414,32.308148
m13,Kenya,Display,130,,,tailbase,Leaf_T2,3.292850616,33.3839568
m13,Kenya,Display,130,,,tailbase,Stem1,4.030792698,27.2228465
m13,Kenya,Display,130,,,tailbase,Stem2,4.409477527,18.253191
m13,Kenya,Display,130,,,topflank,Leaf_B1,5.210287238,13.18005
m13,Kenya,Display,130,,,topflank,Leaf_B2,4.350061279,14.4987574
m13,Kenya,Display,130,,,topflank,Leaf_T1,2.224477978,28.8338966
m13,Kenya,Display,130,,,topflank,Leaf_T2,3.990397387,29.9097055
m13,Kenya,Display,130,,,topflank,Stem1,4.876075397,23.7485951
m13,Kenya,Display,130,,,topflank,Stem2,4.982303834,14.7789397
m17a,Kenya,Display,125,-1.222834686,0.239063666,botflank,Leaf_B1,3.791781555,18.2522139
m17a,Kenya,Display,125,-1.222834686,0.239063666,botflank,Leaf_B2,2.9509517,19.5709212
m17a,Kenya,Display,125,-1.222834686,0.239063666,botflank,Leaf_T1,1.385563887,33.9060605
m17a,Kenya,Display,125,-1.222834686,0.239063666,botflank,Leaf_T2,2.582878553,34.9818693
m17a,Kenya,Display,125,-1.222834686,0.239063666,botflank,Stem1,3.826154482,28.820759
m17a,Kenya,Display,125,-1.222834686,0.239063666,botflank,Stem2,4.145104415,19.8511035
m17a,Kenya,Display,125,-1.222834686,0.239063666,midflank,Leaf_B1,5.666302765,23.1247917
m17a,Kenya,Display,125,-1.222834686,0.239063666,midflank,Leaf_B2,4.80520015,24.443499
m17a,Kenya,Display,125,-1.222834686,0.239063666,midflank,Leaf_T1,2.611241216,38.7786382
m17a,Kenya,Display,125,-1.222834686,0.239063666,midflank,Leaf_T2,4.453544557,39.8544471
m17a,Kenya,Display,125,-1.222834686,0.239063666,midflank,Stem1,5.29694426,33.6933368
m17a,Kenya,Display,125,-1.222834686,0.239063666,midflank,Stem2,5.354832171,24.7236813
m17a,Kenya,Display,125,-1.222834686,0.239063666,tailbase,Leaf_B1,2.213939943,16.9424816
m17a,Kenya,Display,125,-1.222834686,0.239063666,tailbase,Leaf_B2,2.659779346,18.261189
m17a,Kenya,Display,125,-1.222834686,0.239063666,tailbase,Leaf_T1,5.450994016,32.5963282
m17a,Kenya,Display,125,-1.222834686,0.239063666,tailbase,Leaf_T2,3.272982018,33.672137
m17a,Kenya,Display,125,-1.222834686,0.239063666,tailbase,Stem1,3.880555096,27.5110267
m17a,Kenya,Display,125,-1.222834686,0.239063666,tailbase,Stem2,4.270169799,18.5413712
m17a,Kenya,Display,125,-1.222834686,0.239063666,topflank,Leaf_B1,4.364959966,18.8778463
m17a,Kenya,Display,125,-1.222834686,0.239063666,topflank,Leaf_B2,3.513354323,20.1965537
m17a,Kenya,Display,125,-1.222834686,0.239063666,topflank,Leaf_T1,1.494787863,34.5316929
m17a,Kenya,Display,125,-1.222834686,0.239063666,topflank,Leaf_T2,3.112254663,35.6075018
m17a,Kenya,Display,125,-1.222834686,0.239063666,topflank,Stem1,4.167074469,29.4463914
m17a,Kenya,Display,125,-1.222834686,0.239063666,topflank,Stem2,4.417405331,20.476736
m17b,Kenya,Display,,,,botflank,Leaf_B1,4.178521292,17.269842
m17b,Kenya,Display,,,,botflank,Leaf_B2,3.346038919,18.5885493
m17b,Kenya,Display,,,,botflank,Leaf_T1,1.190686325,32.9236886
m17b,Kenya,Display,,,,botflank,Leaf_T2,2.853344736,33.9994974
m17b,Kenya,Display,,,,botflank,Stem1,3.885277825,27.8383871
m17b,Kenya,Display,,,,botflank,Stem2,4.243363767,18.8687316
m17b,Kenya,Display,,,,gular,Leaf_B1,5.919695858,22.3271395
m17b,Kenya,Display,,,,gular,Leaf_B2,5.133659218,23.6458469
m17b,Kenya,Display,,,,gular,Leaf_T1,2.027215123,37.9809861
m17b,Kenya,Display,,,,gular,Leaf_T2,4.54860298,39.056795
m17b,Kenya,Display,,,,gular,Stem1,5.720785424,32.8956846
m17b,Kenya,Display,,,,gular,Stem2,6.102618019,23.9260292
m17b,Kenya,Display,,,,midflank,Leaf_B1,6.070920676,20.189949
m17b,Kenya,Display,,,,midflank,Leaf_B2,5.226507024,21.5086564
m17b,Kenya,Display,,,,midflank,Leaf_T1,2.660957284,35.8437956
m17b,Kenya,Display,,,,midflank,Leaf_T2,4.757904326,36.9196044
m17b,Kenya,Display,,,,midflank,Stem1,5.522328237,30.7584941
m17b,Kenya,Display,,,,midflank,Stem2,5.670558443,21.7888386
m17b,Kenya,Display,,,,tailbase,Leaf_B1,1.126910941,14.2659428
m17b,Kenya,Display,,,,tailbase,Leaf_B2,0.61303323,15.5846502
m17b,Kenya,Display,,,,tailbase,Leaf_T1,3.310768297,29.9197894
m17b,Kenya,Display,,,,tailbase,Leaf_T2,1.12813643,30.9955983
m17b,Kenya,Display,,,,tailbase,Stem1,2.357327688,24.8344879
m17b,Kenya,Display,,,,tailbase,Stem2,2.964260181,15.8648325
m17b,Kenya,Display,,,,topflank,Leaf_B1,4.84120784,14.0946708
m17b,Kenya,Display,,,,topflank,Leaf_B2,4.356305291,15.4133781
m17b,Kenya,Display,,,,topflank,Leaf_T1,5.166211289,29.7485174
m17b,Kenya,Display,,,,topflank,Leaf_T2,4.371715991,30.8243262
m17b,Kenya,Display,,,,topflank,Stem1,2.8243002,24.6632159
m17b,Kenya,Display,,,,topflank,Stem2,2.309060061,15.6935604
m18c,Kenya,Display,123,-1.772391911,-0.136664355,botflank,Leaf_B1,5.294067864,8.9012365
m18c,Kenya,Display,123,-1.772391911,-0.136664355,botflank,Leaf_B2,4.514034026,10.2199438
m18c,Kenya,Display,123,-1.772391911,-0.136664355,botflank,Leaf_T1,1.420960892,24.5550831
m18c,Kenya,Display,123,-1.772391911,-0.136664355,botflank,Leaf_T2,3.966353081,25.6308919
m18c,Kenya,Display,123,-1.772391911,-0.136664355,botflank,Stem1,5.366128177,19.4697816
m18c,Kenya,Display,123,-1.772391911,-0.136664355,botflank,Stem2,5.778358158,10.5001261
m18c,Kenya,Display,123,-1.772391911,-0.136664355,gular,Leaf_B1,6.536313957,23.8504357
m18c,Kenya,Display,123,-1.772391911,-0.136664355,gular,Leaf_B2,5.72490294,25.1691431
m18c,Kenya,Display,123,-1.772391911,-0.136664355,gular,Leaf_T1,2.77028896,39.5042823
m18c,Kenya,Display,123,-1.772391911,-0.136664355,gular,Leaf_T2,5.173498551,40.5800911
m18c,Kenya,Display,123,-1.772391911,-0.136664355,gular,Stem1,6.138680558,34.4189808
m18c,Kenya,Display,123,-1.772391911,-0.136664355,gular,Stem2,6.410339912,25.4493253
m18c,Kenya,Display,123,-1.772391911,-0.136664355,midflank,Leaf_B1,7.436030069,21.4309749
m18c,Kenya,Display,123,-1.772391911,-0.136664355,midflank,Leaf_B2,6.592495175,22.7496822
m18c,Kenya,Display,123,-1.772391911,-0.136664355,midflank,Leaf_T1,3.950028985,37.0848214
m18c,Kenya,Display,123,-1.772391911,-0.136664355,midflank,Leaf_T2,6.120746506,38.1606303
m18c,Kenya,Display,123,-1.772391911,-0.136664355,midflank,Stem1,6.762113037,31.99952
m18c,Kenya,Display,123,-1.772391911,-0.136664355,midflank,Stem2,6.831668799,23.0298645
m18c,Kenya,Display,123,-1.772391911,-0.136664355,tailbase,Leaf_B1,2.026414695,9.112134
m18c,Kenya,Display,123,-1.772391911,-0.136664355,tailbase,Leaf_B2,2.24998234,10.4308414
m18c,Kenya,Display,123,-1.772391911,-0.136664355,tailbase,Leaf_T1,4.321274588,24.7659806
m18c,Kenya,Display,123,-1.772391911,-0.136664355,tailbase,Leaf_T2,2.558264868,25.8417895
m18c,Kenya,Display,123,-1.772391911,-0.136664355,tailbase,Stem1,3.989736153,19.6806791
m18c,Kenya,Display,123,-1.772391911,-0.136664355,tailbase,Stem2,4.624075303,10.7110237
m18c,Kenya,Display,123,-1.772391911,-0.136664355,topflank,Leaf_B1,6.752015617,1.777065
m18c,Kenya,Display,123,-1.772391911,-0.136664355,topflank,Leaf_B2,5.98127359,3.0957724
m18c,Kenya,Display,123,-1.772391911,-0.136664355,topflank,Leaf_T1,2.860463683,17.4309116
m18c,Kenya,Display,123,-1.772391911,-0.136664355,topflank,Leaf_T2,5.441847613,18.5067205
m18c,Kenya,Display,123,-1.772391911,-0.136664355,topflank,Stem1,6.843103325,12.3456101
m18c,Kenya,Display,123,-1.772391911,-0.136664355,topflank,Stem2,7.199667911,3.3759547
m19c,Kenya,Display,128,1.169917093,-0.174690277,botflank,Leaf_B1,6.4627888,10.8696113
m19c,Kenya,Display,128,1.169917093,-0.174690277,botflank,Leaf_B2,5.693886794,12.1883186
m19c,Kenya,Display,128,1.169917093,-0.174690277,botflank,Leaf_T1,2.492246942,26.5234579
m19c,Kenya,Display,128,1.169917093,-0.174690277,botflank,Leaf_T2,5.110689524,27.5992667
m19c,Kenya,Display,128,1.169917093,-0.174690277,botflank,Stem1,6.436440846,21.4381564
m19c,Kenya,Display,128,1.169917093,-0.174690277,botflank,Stem2,6.832238956,12.4685009
m19c,Kenya,Display,128,1.169917093,-0.174690277,midflank,Leaf_B1,7.869476804,17.3547223
m19c,Kenya,Display,128,1.169917093,-0.174690277,midflank,Leaf_B2,7.061841978,18.6734296
m19c,Kenya,Display,128,1.169917093,-0.174690277,midflank,Leaf_T1,3.978014529,33.0085689
m19c,Kenya,Display,128,1.169917093,-0.174690277,midflank,Leaf_T2,6.522495242,34.0843777
m19c,Kenya,Display,128,1.169917093,-0.174690277,midflank,Stem1,7.63190612,27.9232674
m19c,Kenya,Display,128,1.169917093,-0.174690277,midflank,Stem2,7.875268416,18.9536119
m19c,Kenya,Display,128,1.169917093,-0.174690277,topflank,Leaf_B1,7.8477103,13.7232018
m19c,Kenya,Display,128,1.169917093,-0.174690277,topflank,Leaf_B2,7.044531117,15.0419092
m19c,Kenya,Display,128,1.169917093,-0.174690277,topflank,Leaf_T1,3.944468328,29.3770484
m19c,Kenya,Display,128,1.169917093,-0.174690277,topflank,Leaf_T2,6.504578106,30.4528573
m19c,Kenya,Display,128,1.169917093,-0.174690277,topflank,Stem1,7.657622732,24.2917469
m19c,Kenya,Display,128,1.169917093,-0.174690277,topflank,Stem2,7.913759182,15.3220915
m201,Kenya,Display,153,0.555386887,0.523931262,botflank,Leaf_B1,1.556282244,13.9250323
m201,Kenya,Display,153,0.555386887,0.523931262,botflank,Leaf_B2,0.838138874,15.2437397
m201,Kenya,Display,153,0.555386887,0.523931262,botflank,Leaf_T1,2.846319612,29.5788789
m201,Kenya,Display,153,0.555386887,0.523931262,botflank,Leaf_T2,1.026681512,30.6546878
m201,Kenya,Display,153,0.555386887,0.523931262,botflank,Stem1,2.497403412,24.4935774
m201,Kenya,Display,153,0.555386887,0.523931262,botflank,Stem2,3.073384359,15.523922
m201,Kenya,Display,153,0.555386887,0.523931262,gular,Leaf_B1,4.95532065,22.7256196
m201,Kenya,Display,153,0.555386887,0.523931262,gular,Leaf_B2,4.163509949,24.0443269
m201,Kenya,Display,153,0.555386887,0.523931262,gular,Leaf_T1,1.617467241,38.3794662
m201,Kenya,Display,153,0.555386887,0.523931262,gular,Leaf_T2,3.592851162,39.455275
m201,Kenya,Display,153,0.555386887,0.523931262,gular,Stem1,4.475947985,33.2941647
m201,Kenya,Display,153,0.555386887,0.523931262,gular,Stem2,4.857883352,24.3245092
m201,Kenya,Display,153,0.555386887,0.523931262,midflank,Leaf_B1,3.784135568,19.1159145
m201,Kenya,Display,153,0.555386887,0.523931262,midflank,Leaf_B2,3.001211934,20.4346219
m201,Kenya,Display,153,0.555386887,0.523931262,midflank,Leaf_T1,2.371594643,34.7697611
m201,Kenya,Display,153,0.555386887,0.523931262,midflank,Leaf_T2,2.883674183,35.8455699
m201,Kenya,Display,153,0.555386887,0.523931262,midflank,Stem1,4.098417071,29.6844596
m201,Kenya,Display,153,0.555386887,0.523931262,midflank,Stem2,4.271937325,20.7148041
m201,Kenya,Display,153,0.555386887,0.523931262,tailbase,Leaf_B1,2.514924459,9.3091229
m201,Kenya,Display,153,0.555386887,0.523931262,tailbase,Leaf_B2,3.195620612,10.6278303
m201,Kenya,Display,153,0.555386887,0.523931262,tailbase,Leaf_T1,6.188181771,24.9629695
m201,Kenya,Display,153,0.555386887,0.523931262,tailbase,Leaf_T2,3.801225189,26.0387783
m201,Kenya,Display,153,0.555386887,0.523931262,tailbase,Stem1,4.124710526,19.877668
m201,Kenya,Display,153,0.555386887,0.523931262,tailbase,Stem2,4.568015116,10.9080125
m201,Kenya,Display,153,0.555386887,0.523931262,topflank,Leaf_B1,7.710963796,1.7479238
m201,Kenya,Display,153,0.555386887,0.523931262,topflank,Leaf_B2,6.85922387,3.0666311
m201,Kenya,Display,153,0.555386887,0.523931262,topflank,Leaf_T1,4.170933293,17.4017703
m201,Kenya,Display,153,0.555386887,0.523931262,topflank,Leaf_T2,6.436818072,18.4775792
m201,Kenya,Display,153,0.555386887,0.523931262,topflank,Stem1,7.309113488,12.3164689
m201,Kenya,Display,,0.555386887,0.523931262,topflank,Stem2,7.355627231,3.3468134
m20b,Kenya,Display,,,,botflank,Leaf_B1,8.593236318,14.3825015
m20b,Kenya,Display,,,,botflank,Leaf_B2,7.744668663,15.7012088
m20b,Kenya,Display,,,,botflank,Leaf_T1,5.043377904,30.0363481
m20b,Kenya,Display,,,,botflank,Leaf_T2,7.282627093,31.1121569
m20b,Kenya,Display,,,,botflank,Stem1,7.91989346,24.9510466
m20b,Kenya,Display,,,,botflank,Stem2,7.937280931,15.9813911
m20b,Kenya,Display,,,,botflank,Leaf_B1,6.589606765,21.6162238
m20b,Kenya,Display,,,,botflank,Leaf_B2,5.745112369,22.9349312
m20b,Kenya,Display,,,,botflank,Leaf_T1,3.259831385,37.2700704
m20b,Kenya,Display,,,,botflank,Leaf_T2,5.287258104,38.3458792
m20b,Kenya,Display,,,,botflank,Stem1,5.891431685,32.1847689
m20b,Kenya,Display,,,,botflank,Stem2,5.973774996,23.2151134
m20b,Kenya,Display,,,,gular,Leaf_B1,5.361781522,18.9515629
m20b,Kenya,Display,,,,gular,Leaf_B2,4.541409468,20.2702702
m20b,Kenya,Display,,,,gular,Leaf_T1,1.923978643,34.6054095
m20b,Kenya,Display,,,,gular,Leaf_T2,4.014773678,35.6812183
m20b,Kenya,Display,,,,gular,Stem1,4.875636147,29.520108
m20b,Kenya,Display,,,,gular,Stem2,5.159639051,20.5504525
m20b,Kenya,Display,,,,gular,Leaf_B1,3.941546425,17.8051872
m20b,Kenya,Display,,,,gular,Leaf_B2,3.118516028,19.1238946
m20b,Kenya,Display,,,,gular,Leaf_T1,1.294897758,33.4590338
m20b,Kenya,Display,,,,gular,Leaf_T2,2.613760033,34.5348427
m20b,Kenya,Display,,,,gular,Stem1,3.546632356,28.3737323
m20b,Kenya,Display,,,,gular,Stem2,3.938990672,19.4040769
m20b,Kenya,Display,,,,midflank,Leaf_B1,6.210191942,19.4704808
m20b,Kenya,Display,,,,midflank,Leaf_B2,5.343370854,20.7891882
m20b,Kenya,Display,,,,midflank,Leaf_T1,3.254818788,35.1243274
m20b,Kenya,Display,,,,midflank,Leaf_T2,5.01924209,36.2001363
m20b,Kenya,Display,,,,midflank,Stem1,5.655925876,30.039026
m20b,Kenya,Display,,,,midflank,Stem2,5.605707586,21.0693705
m20b,Kenya,Display,,,,midflank,Leaf_B1,7.619354658,16.88125
m20b,Kenya,Display,,,,midflank,Leaf_B2,6.768852958,18.1999573
m20b,Kenya,Display,,,,midflank,Leaf_T1,4.298890522,32.5350966
m20b,Kenya,Display,,,,midflank,Leaf_T2,6.335238423,33.6109054
m20b,Kenya,Display,,,,midflank,Stem1,6.832882725,27.4497951
m20b,Kenya,Display,,,,midflank,Stem2,6.819932213,18.4801396
m20b,Kenya,Display,,,,tailbase,Leaf_B1,1.685833993,13.9591061
m20b,Kenya,Display,,,,tailbase,Leaf_B2,2.208983281,15.2778134
m20b,Kenya,Display,,,,tailbase,Leaf_T1,5.219367927,29.6129527
m20b,Kenya,Display,,,,tailbase,Leaf_T2,2.864062486,30.6887615
m20b,Kenya,Display,,,,tailbase,Stem1,3.288815907,24.5276512
m20b,Kenya,Display,,,,tailbase,Stem2,3.723623467,15.5579957
m20b,Kenya,Display,,,,tailbase,Leaf_B1,2.050129996,11.8631925
m20b,Kenya,Display,,,,tailbase,Leaf_B2,2.675061731,13.1818998
m20b,Kenya,Display,,,,tailbase,Leaf_T1,5.59294563,27.5170391
m20b,Kenya,Display,,,,tailbase,Leaf_T2,3.263424203,28.5928479
m20b,Kenya,Display,,,,tailbase,Stem1,3.799614457,22.4317376
m20b,Kenya,Display,,,,tailbase,Stem2,4.295890242,13.4620821
m20b,Kenya,Display,,,,topflank,Leaf_B1,5.881456255,13.9638596
m20b,Kenya,Display,,,,topflank,Leaf_B2,5.021574365,15.2825669
m20b,Kenya,Display,,,,topflank,Leaf_T1,3.010485837,29.6177062
m20b,Kenya,Display,,,,topflank,Leaf_T2,4.658460236,30.693515
m20b,Kenya,Display,,,,topflank,Stem1,5.12995005,24.5324047
m20b,Kenya,Display,,,,topflank,Stem2,5.112091542,15.5627492
m20b,Kenya,Display,,,,topflank,Leaf_B1,5.778927336,21.9025969
m20b,Kenya,Display,,,,topflank,Leaf_B2,4.913920992,23.2213042
m20b,Kenya,Display,,,,topflank,Leaf_T1,2.788258242,37.5564435
m20b,Kenya,Display,,,,topflank,Leaf_T2,4.570330214,38.6322523
m20b,Kenya,Display,,,,topflank,Stem1,5.305003706,32.471142
m20b,Kenya,Display,,,,topflank,Stem2,5.322600383,23.5014865
m211,Kenya,Display,128,3.229490794,-0.816694669,botflank,Leaf_B1,6.971191484,22.6909106
m211,Kenya,Display,128,3.229490794,-0.816694669,botflank,Leaf_B2,6.152475219,24.0096179
m211,Kenya,Display,128,3.229490794,-0.816694669,botflank,Leaf_T1,4.167493422,38.3447571
m211,Kenya,Display,128,3.229490794,-0.816694669,botflank,Leaf_T2,5.746368433,39.420566
m211,Kenya,Display,128,3.229490794,-0.816694669,botflank,Stem1,5.863664942,33.2594557
m211,Kenya,Display,128,3.229490794,-0.816694669,botflank,Stem2,5.802893544,24.2898002
m211,Kenya,Display,128,3.229490794,-0.816694669,gular,Leaf_B1,4.761471194,26.3311338
m211,Kenya,Display,128,3.229490794,-0.816694669,gular,Leaf_B2,3.93204246,27.6498411
m211,Kenya,Display,128,3.229490794,-0.816694669,gular,Leaf_T1,1.727674261,41.9849803
m211,Kenya,Display,128,3.229490794,-0.816694669,gular,Leaf_T2,3.441944367,43.0607892
m211,Kenya,Display,128,3.229490794,-0.816694669,gular,Stem1,4.210342125,36.8996789
m211,Kenya,Display,128,3.229490794,-0.816694669,gular,Stem2,4.484173293,27.9300234
m211,Kenya,Display,128,3.229490794,-0.816694669,midflank,Leaf_B1,7.545644261,23.3181169
m211,Kenya,Display,128,3.229490794,-0.816694669,midflank,Leaf_B2,6.722141008,24.6368242
m211,Kenya,Display,128,3.229490794,-0.816694669,midflank,Leaf_T1,4.789711406,38.9719634
m211,Kenya,Display,128,3.229490794,-0.816694669,midflank,Leaf_T2,6.348587842,40.0477723
m211,Kenya,Display,128,3.229490794,-0.816694669,midflank,Stem1,6.378461297,33.886662
m211,Kenya,Display,128,3.229490794,-0.816694669,midflank,Stem2,6.230288192,24.9170065
m211,Kenya,Display,128,3.229490794,-0.816694669,tailbase,Leaf_B1,2.038540665,22.3715949
m211,Kenya,Display,128,3.229490794,-0.816694669,tailbase,Leaf_B2,1.211946459,23.6903023
m211,Kenya,Display,128,3.229490794,-0.816694669,tailbase,Leaf_T1,2.771986387,38.0254415
m211,Kenya,Display,128,3.229490794,-0.816694669,tailbase,Leaf_T2,1.35391808,39.1012504
m211,Kenya,Display,128,3.229490794,-0.816694669,tailbase,Stem1,2.25636059,32.94014
m211,Kenya,Display,128,3.229490794,-0.816694669,tailbase,Stem2,2.629291704,23.9704846
m211,Kenya,Display,128,3.229490794,-0.816694669,topflank,Leaf_B1,7.788831096,19.237337
m211,Kenya,Display,128,3.229490794,-0.816694669,topflank,Leaf_B2,6.965621476,20.5560443
m211,Kenya,Display,128,3.229490794,-0.816694669,topflank,Leaf_T1,4.723161704,34.8911835
m211,Kenya,Display,128,3.229490794,-0.816694669,topflank,Leaf_T2,6.527589803,35.9669924
m211,Kenya,Display,128,3.229490794,-0.816694669,topflank,Stem1,6.743264658,29.8058821
m211,Kenya,Display,128,3.229490794,-0.816694669,topflank,Stem2,6.700584686,20.8362266
m22a,Kenya,Display,115,3.646636037,0.202912514,botflank,Leaf_B1,3.110656108,19.0917965
m22a,Kenya,Display,115,3.646636037,0.202912514,botflank,Leaf_B2,2.339638453,20.4105039
m22a,Kenya,Display,115,3.646636037,0.202912514,botflank,Leaf_T1,2.573570202,34.7456431
m22a,Kenya,Display,115,3.646636037,0.202912514,botflank,Leaf_T2,2.082215453,35.8214519
m22a,Kenya,Display,115,3.646636037,0.202912514,botflank,Stem1,2.10869271,29.6603416
m22a,Kenya,Display,115,3.646636037,0.202912514,botflank,Stem2,2.414666728,20.6906861
m22a,Kenya,Display,115,3.646636037,0.202912514,gular,Leaf_B1,3.304273828,26.3577093
m22a,Kenya,Display,115,3.646636037,0.202912514,gular,Leaf_B2,2.589072385,27.6764167
m22a,Kenya,Display,115,3.646636037,0.202912514,gular,Leaf_T1,2.671325668,42.0115559
m22a,Kenya,Display,115,3.646636037,0.202912514,gular,Leaf_T2,2.266811779,43.0873648
m22a,Kenya,Display,115,3.646636037,0.202912514,gular,Stem1,2.161990184,36.9262544
m22a,Kenya,Display,115,3.646636037,0.202912514,gular,Stem2,2.534068672,27.9565989
m22a,Kenya,Display,115,3.646636037,0.202912514,midflank,Leaf_B1,3.838309752,23.7037549
m22a,Kenya,Display,115,3.646636037,0.202912514,midflank,Leaf_B2,3.043338694,25.0224622
m22a,Kenya,Display,115,3.646636037,0.202912514,midflank,Leaf_T1,2.681089419,39.3576015
m22a,Kenya,Display,115,3.646636037,0.202912514,midflank,Leaf_T2,2.784123174,40.4334103
m22a,Kenya,Display,115,3.646636037,0.202912514,midflank,Stem1,2.738445525,34.2723
m22a,Kenya,Display,115,3.646636037,0.202912514,midflank,Stem2,2.820602894,25.3026445
m22a,Kenya,Display,115,3.646636037,0.202912514,tailbase,Leaf_B1,1.277370391,18.4742209
m22a,Kenya,Display,115,3.646636037,0.202912514,tailbase,Leaf_B2,0.752333002,19.7929283
m22a,Kenya,Display,115,3.646636037,0.202912514,tailbase,Leaf_T1,3.608138362,34.1280675
m22a,Kenya,Display,115,3.646636037,0.202912514,tailbase,Leaf_T2,1.402327506,35.2038764
m22a,Kenya,Display,115,3.646636037,0.202912514,tailbase,Stem1,1.822235561,29.042766
m22a,Kenya,Display,115,3.646636037,0.202912514,tailbase,Stem2,2.279459329,20.0731106
m22a,Kenya,Display,115,3.646636037,0.202912514,topflank,Leaf_B1,4.807348693,15.0014441
m22a,Kenya,Display,115,3.646636037,0.202912514,topflank,Leaf_B2,4.062989702,16.3201514
m22a,Kenya,Display,115,3.646636037,0.202912514,topflank,Leaf_T1,2.907206505,30.6552906
m22a,Kenya,Display,115,3.646636037,0.202912514,topflank,Leaf_T2,3.644790852,31.7310995
m22a,Kenya,Display,115,3.646636037,0.202912514,topflank,Stem1,3.61807811,25.5699892
m22a,Kenya,Display,115,3.646636037,0.202912514,topflank,Stem2,3.794057327,16.6003337
m23,Kenya,Display,122,1.60303926,0.415013708,botflank,Leaf_B1,2.772326126,11.2025021
m23,Kenya,Display,122,1.60303926,0.415013708,botflank,Leaf_B2,2.121484769,12.5212095
m23,Kenya,Display,122,1.60303926,0.415013708,botflank,Leaf_T1,2.78159455,26.8563487
m23,Kenya,Display,122,1.60303926,0.415013708,botflank,Leaf_T2,1.812439639,27.9321576
m23,Kenya,Display,122,1.60303926,0.415013708,botflank,Stem1,1.700486316,21.7710472
m23,Kenya,Display,122,1.60303926,0.415013708,botflank,Stem2,2.300418052,12.8013918
m23,Kenya,Display,122,1.60303926,0.415013708,gular,Leaf_B1,3.826921156,13.6819072
m23,Kenya,Display,122,1.60303926,0.415013708,gular,Leaf_B2,3.080469348,15.0006145
