ID,Population,Colour,BodyRegion,Background,Background2,dS,dL
m101,Hawaii,display,gular,Leaf_B2,other,8.445910162,32.0794805
m101,Hawaii,display,gular,Leaf_T1,other,5.501683758,46.4146197
m101,Hawaii,display,gular,Leaf_T2,other,7.922473534,47.4904286
m101,Hawaii,display,gular,Stem1,other,8.725408694,41.3293183
m101,Hawaii,display,gular,Stem2,other,8.844838631,32.3596628
m101,Hawaii,display,gular,Leaf_B1,other,5.538570797,29.3997872
m101,Hawaii,display,gular,Leaf_B2,other,4.743574301,30.7184945
m101,Hawaii,display,gular,Leaf_T1,other,2.020517023,45.0536337
m101,Hawaii,display,gular,Leaf_T2,other,4.172692799,46.1294426
m101,Hawaii,display,gular,Stem1,other,5.043381864,39.9683323
m101,Hawaii,display,gular,Stem2,other,5.383927332,30.9986768
m101,Hawaii,display,midflank,Leaf_B1,other,7.729169052,24.3082615
m101,Hawaii,display,midflank,Leaf_B2,other,6.868777896,25.6269689
m101,Hawaii,display,midflank,Leaf_T1,other,4.394726614,39.9621081
m101,Hawaii,display,midflank,Leaf_T2,other,6.464021711,41.0379169
m101,Hawaii,display,midflank,Stem1,other,7.04254587,34.8768066
m101,Hawaii,display,midflank,Stem2,other,7.001496079,25.9071511
m101,Hawaii,display,tailbase,Leaf_B1,other,0.813809885,21.5651365
m101,Hawaii,display,tailbase,Leaf_B2,other,1.502967365,22.8838438
m101,Hawaii,display,tailbase,Leaf_T1,other,4.664601715,37.2189831
m101,Hawaii,display,tailbase,Leaf_T2,other,2.132156635,38.2947919
m101,Hawaii,display,tailbase,Stem1,other,2.552707065,32.1336816
m101,Hawaii,display,tailbase,Stem2,other,3.191610557,23.1640261
m101b,Hawaii,display,botflank,Leaf_B1,other,3.703973658,15.4114462
m101b,Hawaii,display,botflank,Leaf_B2,other,3.016810252,16.7301536
m101b,Hawaii,display,botflank,Leaf_T1,other,2.317985863,31.0652928
m101b,Hawaii,display,botflank,Leaf_T2,other,2.514417674,32.1411017
m101b,Hawaii,display,botflank,Stem1,other,2.78889033,25.9799913
m101b,Hawaii,display,botflank,Stem2,other,3.303530572,17.0103359
m101b,Hawaii,display,gular,Leaf_B1,other,6.349128741,26.1371394
m101b,Hawaii,display,gular,Leaf_B2,other,5.632510975,27.4558468
m101b,Hawaii,display,gular,Leaf_T1,other,3.499205301,41.790986
m101b,Hawaii,display,gular,Leaf_T2,other,5.065961904,42.8667948
m101b,Hawaii,display,gular,Stem1,other,5.376577644,36.7056845
m101b,Hawaii,display,gular,Stem2,other,5.673543745,27.736029
m101b,Hawaii,display,midflank,Leaf_B1,other,4.143519319,18.3731656
m101b,Hawaii,display,midflank,Leaf_B2,other,3.329942988,19.691873
m101b,Hawaii,display,midflank,Leaf_T1,other,1.82632003,34.0270122
m101b,Hawaii,display,midflank,Leaf_T2,other,2.864840308,35.1028211
m101b,Hawaii,display,midflank,Stem1,other,3.442631493,28.9417107
m101b,Hawaii,display,midflank,Stem2,other,3.751348165,19.9720553
m101b,Hawaii,display,tailbase,Leaf_B1,other,2.839480728,15.3012362
m101b,Hawaii,display,tailbase,Leaf_B2,other,3.63351961,16.6199435
m101b,Hawaii,display,tailbase,Leaf_T1,other,6.768152879,30.9550828
m101b,Hawaii,display,tailbase,Leaf_T2,other,4.136623745,32.0308916
m101b,Hawaii,display,tailbase,Stem1,other,3.567342656,25.8697813
m101b,Hawaii,display,tailbase,Stem2,other,4.099795223,16.9001258
m101b,Hawaii,display,topflank,Leaf_B1,other,3.395569308,12.7084147
m101b,Hawaii,display,topflank,Leaf_B2,other,2.545051903,14.0271221
m101b,Hawaii,display,topflank,Leaf_T1,other,1.427023273,28.3622613
m101b,Hawaii,display,topflank,Leaf_T2,other,2.130636308,29.4380702
m101b,Hawaii,display,topflank,Stem1,other,3.196654982,23.2769598
m101b,Hawaii,display,topflank,Stem2,other,3.578182309,14.3073044
m101c,Hawaii,display,botflank,Leaf_B1,other,0.596506707,22.6797575
m101c,Hawaii,display,botflank,Leaf_B2,other,0.862651334,23.9984648
m101c,Hawaii,display,botflank,Leaf_T1,other,3.57561556,38.3336041
m101c,Hawaii,display,botflank,Leaf_T2,other,1.096130905,39.4094129
m101c,Hawaii,display,botflank,Stem1,other,2.448492828,33.2483026
m101c,Hawaii,display,botflank,Stem2,other,3.336988358,24.2786471
m101c,Hawaii,display,gular,Leaf_B1,other,3.157092756,28.0734383
m101c,Hawaii,display,gular,Leaf_B2,other,2.411388195,29.3921456
m101c,Hawaii,display,gular,Leaf_T1,other,1.074717582,43.7272849
m101c,Hawaii,display,gular,Leaf_T2,other,1.772956885,44.8030937
m101c,Hawaii,display,gular,Stem1,other,3.167046535,38.6419834
m101c,Hawaii,display,gular,Stem2,other,3.82380454,29.6723279
m101c,Hawaii,display,midflank,Leaf_B1,other,2.721818682,19.9458907
m101c,Hawaii,display,midflank,Leaf_B2,other,1.895805173,21.2645981
m101c,Hawaii,display,midflank,Leaf_T1,other,1.787973079,35.5997373
m101c,Hawaii,display,midflank,Leaf_T2,other,1.60572241,36.6755462
m101c,Hawaii,display,midflank,Stem1,other,3.06350226,30.5144358
m101c,Hawaii,display,midflank,Stem2,other,3.519499938,21.5447804
m101c,Hawaii,display,tailbase,Leaf_B1,other,3.117199332,20.062558
m101c,Hawaii,display,tailbase,Leaf_B2,other,3.780431643,21.3812654
m101c,Hawaii,display,tailbase,Leaf_T1,other,6.570038315,35.7164046
m101c,Hawaii,display,tailbase,Leaf_T2,other,4.324388591,36.7922135
m101c,Hawaii,display,tailbase,Stem1,other,4.874174524,30.6311031
m101c,Hawaii,display,tailbase,Stem2,other,5.349558616,21.6614477
m101c,Hawaii,display,topflank,Leaf_B1,other,2.410184618,18.1426384
m101c,Hawaii,display,topflank,Leaf_B2,other,1.558707104,19.4613457
m101c,Hawaii,display,topflank,Leaf_T1,other,2.023035533,33.7964849
m101c,Hawaii,display,topflank,Leaf_T2,other,1.303392663,34.8722938
m101c,Hawaii,display,topflank,Stem1,other,2.652183628,28.7111835
m101c,Hawaii,display,topflank,Stem2,other,3.137819779,19.741528
m103,Hawaii,display,botflank,Leaf_B1,other,2.400140759,17.0203954
m103,Hawaii,display,botflank,Leaf_B2,other,1.641547522,18.3391027
m103,Hawaii,display,botflank,Leaf_T1,other,1.631459531,32.6742419
m103,Hawaii,display,botflank,Leaf_T2,other,1.089403432,33.7500508
m103,Hawaii,display,botflank,Stem1,other,2.870354645,27.5889405
m103,Hawaii,display,botflank,Stem2,other,3.552118657,18.619285
m103,Hawaii,display,gular,Leaf_B1,other,6.363806055,30.160455
m103,Hawaii,display,gular,Leaf_B2,other,5.543447196,31.4791623
m103,Hawaii,display,gular,Leaf_T1,other,2.619295327,45.8143015
m103,Hawaii,display,gular,Leaf_T2,other,5.052224236,46.8901104
m103,Hawaii,display,gular,Stem1,other,6.21762248,40.7290001
m103,Hawaii,display,gular,Stem2,other,6.463141073,31.7593446
m103,Hawaii,display,midflank,Leaf_B1,other,7.89573583,19.3976332
m103,Hawaii,display,midflank,Leaf_B2,other,7.044454165,20.7163406
m103,Hawaii,display,midflank,Leaf_T1,other,4.318548785,35.0514798
m103,Hawaii,display,midflank,Leaf_T2,other,6.599194905,36.1272887
m103,Hawaii,display,midflank,Stem1,other,7.403144704,29.9661783
m103,Hawaii,display,midflank,Stem2,other,7.453691085,20.9965229
m103,Hawaii,display,tailbase,Leaf_B1,other,0.365813623,12.0681882
m103,Hawaii,display,tailbase,Leaf_B2,other,0.646513329,13.3868955
m103,Hawaii,display,tailbase,Leaf_T1,other,3.642749489,27.7220347
m103,Hawaii,display,tailbase,Leaf_T2,other,1.036341487,28.7978436
m103,Hawaii,display,tailbase,Stem1,other,2.080778617,22.6367333
m103,Hawaii,display,tailbase,Stem2,other,2.969974537,13.6670778
m103,Hawaii,display,topflank,Leaf_B1,other,3.511267748,9.4811188
m103,Hawaii,display,topflank,Leaf_B2,other,2.732402776,10.7998262
m103,Hawaii,display,topflank,Leaf_T1,other,0.702750505,25.1349654
m103,Hawaii,display,topflank,Leaf_T2,other,2.194753268,26.2107743
m103,Hawaii,display,topflank,Stem1,other,3.753059044,20.0496639
m103,Hawaii,display,topflank,Stem2,other,4.291610559,11.0800085
m104c,Hawaii,display,botflank,Leaf_B1,other,0.38724374,27.7890159
m104c,Hawaii,display,botflank,Leaf_B2,other,0.871006614,29.1077233
m104c,Hawaii,display,botflank,Leaf_T1,other,3.930746783,43.4428625
m104c,Hawaii,display,botflank,Leaf_T2,other,1.289551709,44.5186714
m104c,Hawaii,display,botflank,Stem1,other,1.798813351,38.357561
m104c,Hawaii,display,botflank,Stem2,other,2.724807814,29.3879056
m104c,Hawaii,display,gular,Leaf_B1,other,6.063749312,30.7325805
m104c,Hawaii,display,gular,Leaf_B2,other,5.261741486,32.0512878
m104c,Hawaii,display,gular,Leaf_T1,other,2.500916645,46.3864271
m104c,Hawaii,display,gular,Leaf_T2,other,4.701577071,47.4622359
m104c,Hawaii,display,gular,Stem1,other,5.517554401,41.3011256
m104c,Hawaii,display,gular,Stem2,other,5.805739189,32.3314701
m104c,Hawaii,display,midflank,Leaf_B1,other,3.368788138,24.0868453
m104c,Hawaii,display,midflank,Leaf_B2,other,2.505059601,25.4055527
m104c,Hawaii,display,midflank,Leaf_T1,other,1.726613078,39.7406919
m104c,Hawaii,display,midflank,Leaf_T2,other,2.201103529,40.8165008
m104c,Hawaii,display,midflank,Stem1,other,3.203145086,34.6553904
m104c,Hawaii,display,midflank,Stem2,other,3.490450311,25.685735
m104c,Hawaii,display,tailbase,Leaf_B1,other,1.406166288,24.8641165
m104c,Hawaii,display,tailbase,Leaf_B2,other,2.032721072,26.1828239
m104c,Hawaii,display,tailbase,Leaf_T1,other,5.269961104,40.5179631
m104c,Hawaii,display,tailbase,Leaf_T2,other,2.718480745,41.5937719
m104c,Hawaii,display,tailbase,Stem1,other,2.637370557,35.4326616
m104c,Hawaii,display,tailbase,Stem2,other,3.094574813,26.4630061
m104c,Hawaii,display,topflank,Leaf_B1,other,4.428778542,23.8221842
m104c,Hawaii,display,topflank,Leaf_B2,other,3.570633433,25.1408915
m104c,Hawaii,display,topflank,Leaf_T1,other,1.671479026,39.4760308
m104c,Hawaii,display,topflank,Leaf_T2,other,3.194373794,40.5518396
m104c,Hawaii,display,topflank,Stem1,other,4.158623112,34.3907293
m104c,Hawaii,display,topflank,Stem2,other,4.363023342,25.4210738
m21,Hawaii,display,botflank,Leaf_B1,other,5.276606317,27.7333787
m21,Hawaii,display,botflank,Leaf_B2,other,4.448995854,29.052086
m21,Hawaii,display,botflank,Leaf_T1,other,1.793287675,43.3872252
m21,Hawaii,display,botflank,Leaf_T2,other,3.935540809,44.4630341
m21,Hawaii,display,botflank,Stem1,other,4.873963033,38.3019238
m21,Hawaii,display,botflank,Stem2,other,5.155055483,29.3322683
m21,Hawaii,display,gular,Leaf_B1,other,6.186640507,30.339602
m21,Hawaii,display,gular,Leaf_B2,other,5.353540284,31.6583093
m21,Hawaii,display,gular,Leaf_T1,other,2.596746541,45.9934486
m21,Hawaii,display,gular,Leaf_T2,other,4.84997204,47.0692574
m21,Hawaii,display,gular,Stem1,other,5.726408113,40.9081471
m21,Hawaii,display,gular,Stem2,other,5.932546872,31.9384916
m21,Hawaii,display,midflank,Leaf_B1,other,11.45842613,26.1103354
m21,Hawaii,display,midflank,Leaf_B2,other,10.60843895,27.4290428
m21,Hawaii,display,midflank,Leaf_T1,other,7.783240892,41.764182
m21,Hawaii,display,midflank,Leaf_T2,other,10.14635107,42.8399909
m21,Hawaii,display,midflank,Stem1,other,10.83514705,36.6788805
m21,Hawaii,display,midflank,Stem2,other,10.8055088,27.7092251
m21,Hawaii,display,tailbase,Leaf_B1,other,1.653310082,27.3877205
m21,Hawaii,display,tailbase,Leaf_B2,other,1.890828844,28.7064279
m21,Hawaii,display,tailbase,Leaf_T1,other,4.689438343,43.0415671
m21,Hawaii,display,tailbase,Leaf_T2,other,2.531360175,44.1173759
m21,Hawaii,display,tailbase,Stem1,other,3.20159398,37.9562656
m21,Hawaii,display,tailbase,Stem2,other,3.592702388,28.9866101
m21,Hawaii,display,topflank,Leaf_B1,other,4.460648263,25.9196639
m21,Hawaii,display,topflank,Leaf_B2,other,3.638656504,27.2383712
m21,Hawaii,display,topflank,Leaf_T1,other,1.838403806,41.5735104
m21,Hawaii,display,topflank,Leaf_T2,other,3.168097221,42.6493193
m21,Hawaii,display,topflank,Stem1,other,3.784916134,36.488209
m21,Hawaii,display,topflank,Stem2,other,4.057823228,27.5185535
m2bh,Hawaii,display,botflank,Leaf_B1,other,6.293720057,20.8249108
m2bh,Hawaii,display,botflank,Leaf_B2,other,5.462841481,22.1436182
m2bh,Hawaii,display,botflank,Leaf_T1,other,3.573433108,36.4787574
m2bh,Hawaii,display,botflank,Leaf_T2,other,5.077085223,37.5545662
m2bh,Hawaii,display,botflank,Stem1,other,5.260076595,31.3934559
m2bh,Hawaii,display,botflank,Stem2,other,5.212400637,22.4238004
m2bh,Hawaii,display,gular,Leaf_B1,other,5.892398038,32.7463663
m2bh,Hawaii,display,gular,Leaf_B2,other,5.098856013,34.0650737
m2bh,Hawaii,display,gular,Leaf_T1,other,3.55002195,48.4002129
m2bh,Hawaii,display,gular,Leaf_T2,other,4.718582233,49.4760218
m2bh,Hawaii,display,gular,Stem1,other,4.686870711,43.3149114
m2bh,Hawaii,display,gular,Stem2,other,4.657759292,34.345256
m2bh,Hawaii,display,midflank,Leaf_B1,other,7.442203754,23.822885
m2bh,Hawaii,display,midflank,Leaf_B2,other,6.60265661,25.1415923
m2bh,Hawaii,display,midflank,Leaf_T1,other,4.554326163,39.4767316
m2bh,Hawaii,display,midflank,Leaf_T2,other,6.226622538,40.5525404
m2bh,Hawaii,display,midflank,Stem1,other,6.389312991,34.3914301
m2bh,Hawaii,display,midflank,Stem2,other,6.259922162,25.4217746
m2bh,Hawaii,display,tailbase,Leaf_B1,other,1.502059245,25.2733447
m2bh,Hawaii,display,tailbase,Leaf_B2,other,1.186731802,26.592052
m2bh,Hawaii,display,tailbase,Leaf_T1,other,3.924700857,40.9271913
m2bh,Hawaii,display,tailbase,Leaf_T2,other,1.645920128,42.0030001
m2bh,Hawaii,display,tailbase,Stem1,other,0.81725973,35.8418898
m2bh,Hawaii,display,tailbase,Stem2,other,1.478569497,26.8722343
m2c,Hawaii,display,botflank,Leaf_B1,other,1.337732101,27.1640609
m2c,Hawaii,display,botflank,Leaf_B2,other,1.024432779,28.4827683
m2c,Hawaii,display,botflank,Leaf_T1,other,3.110526086,42.8179075
m2c,Hawaii,display,botflank,Leaf_T2,other,0.735444522,43.8937164
m2c,Hawaii,display,botflank,Stem1,other,1.70736919,37.732606
m2c,Hawaii,display,botflank,Stem2,other,2.745349563,28.7629506
m2c,Hawaii,display,midflank,Leaf_B1,other,6.018147362,25.2184862
m2c,Hawaii,display,midflank,Leaf_B2,other,5.20494822,26.5371936
m2c,Hawaii,display,midflank,Leaf_T1,other,2.666179698,40.8723328
m2c,Hawaii,display,midflank,Leaf_T2,other,4.680578859,41.9481417
m2c,Hawaii,display,midflank,Stem1,other,5.336551926,35.7870313
m2c,Hawaii,display,midflank,Stem2,other,5.556741102,26.8173759
m2c,Hawaii,display,tailbase,Leaf_B1,other,1.849243444,15.1475872
m2c,Hawaii,display,tailbase,Leaf_B2,other,2.65750656,16.4662946
m2c,Hawaii,display,tailbase,Leaf_T1,other,5.819084173,30.8014338
m2c,Hawaii,display,tailbase,Leaf_T2,other,3.186425011,31.8772427
m2c,Hawaii,display,tailbase,Stem1,other,2.900138015,25.7161323
m2c,Hawaii,display,tailbase,Stem2,other,3.530436074,16.7464768
m2c,Hawaii,display,topflank,Leaf_B1,other,3.91444588,20.8662501
m2c,Hawaii,display,topflank,Leaf_B2,other,3.058590659,22.1849574
m2c,Hawaii,display,topflank,Leaf_T1,other,1.505766855,36.5200967
m2c,Hawaii,display,topflank,Leaf_T2,other,2.657968158,37.5959055
m2c,Hawaii,display,topflank,Stem1,other,3.584195474,31.4347952
m2c,Hawaii,display,topflank,Stem2,other,3.864398371,22.4651397
m40,Hawaii,display,botflank,Leaf_B1,other,2.551160824,28.6163035
m40,Hawaii,display,botflank,Leaf_B2,other,1.820863822,29.9350108
m40,Hawaii,display,botflank,Leaf_T1,other,1.925977772,44.2701501
m40,Hawaii,display,botflank,Leaf_T2,other,1.244047709,45.3459589
m40,Hawaii,display,botflank,Stem1,other,2.323300194,39.1848486
m40,Hawaii,display,botflank,Stem2,other,3.048782486,30.2151931
m40,Hawaii,display,gular,Leaf_B1,other,3.252827023,29.6985193
m40,Hawaii,display,gular,Leaf_B2,other,2.413810207,31.0172267
m40,Hawaii,display,gular,Leaf_T1,other,1.487058514,45.3523659
m40,Hawaii,display,gular,Leaf_T2,other,2.066474049,46.4281747
m40,Hawaii,display,gular,Stem1,other,3.388918108,40.2670644
m40,Hawaii,display,gular,Stem2,other,3.774048404,31.2974089
m40,Hawaii,display,midflank,Leaf_B1,other,9.090236743,27.5220293
m40,Hawaii,display,midflank,Leaf_B2,other,8.252826384,28.8407367
m40,Hawaii,display,midflank,Leaf_T1,other,5.48098881,43.1758759
m40,Hawaii,display,midflank,Leaf_T2,other,7.759286004,44.2516848
m40,Hawaii,display,midflank,Stem1,other,8.380972361,38.0905744
m40,Hawaii,display,midflank,Stem2,other,8.427901094,29.120919
m40,Hawaii,display,tailbase,Leaf_B1,other,1.477647235,21.9726337
m40,Hawaii,display,tailbase,Leaf_B2,other,0.920665444,23.2913411
m40,Hawaii,display,tailbase,Leaf_T1,other,3.33736234,37.6264803
m40,Hawaii,display,tailbase,Leaf_T2,other,1.406573561,38.7022892
m40,Hawaii,display,tailbase,Stem1,other,2.45182842,32.5411788
m40,Hawaii,display,tailbase,Stem2,other,2.910721255,23.5715234
m40,Hawaii,display,topflank,Leaf_B1,other,5.524721175,23.3209268
m40,Hawaii,display,topflank,Leaf_B2,other,4.667533759,24.6396341
m40,Hawaii,display,topflank,Leaf_T1,other,2.321142707,38.9747734
m40,Hawaii,display,topflank,Leaf_T2,other,4.257041061,40.0505822
m40,Hawaii,display,topflank,Stem1,other,5.087568107,33.8894719
m40,Hawaii,display,topflank,Stem2,other,5.21160518,24.9198164
m40c,Hawaii,display,botflank,Leaf_B1,other,5.991202001,23.6783457
m40c,Hawaii,display,botflank,Leaf_B2,other,5.178042988,24.9970531
m40c,Hawaii,display,botflank,Leaf_T1,other,2.888927679,39.3321923
m40c,Hawaii,display,botflank,Leaf_T2,other,4.68528927,40.4080011
m40c,Hawaii,display,botflank,Stem1,other,5.16022144,34.2468908
m40c,Hawaii,display,botflank,Stem2,other,5.320732113,25.2772353
m40c,Hawaii,display,gular,Leaf_B1,other,3.603752189,29.0882216
m40c,Hawaii,display,gular,Leaf_B2,other,2.862989215,30.4069289
m40c,Hawaii,display,gular,Leaf_T1,other,2.011705131,44.7420682
m40c,Hawaii,display,gular,Leaf_T2,other,2.358534269,45.817877
m40c,Hawaii,display,gular,Stem1,other,2.830037538,39.6567667
m40c,Hawaii,display,gular,Stem2,other,3.317392225,30.6871112
m40c,Hawaii,display,midflank,Leaf_B1,other,8.238068606,26.5037186
m40c,Hawaii,display,midflank,Leaf_B2,other,7.412247781,27.822426
m40c,Hawaii,display,midflank,Leaf_T1,other,4.753634436,42.1575652
m40c,Hawaii,display,midflank,Leaf_T2,other,6.910010112,43.2333741
m40c,Hawaii,display,midflank,Stem1,other,7.43517259,37.0722637
m40c,Hawaii,display,midflank,Stem2,other,7.50717931,28.1026083
m40c,Hawaii,display,tailbase,Leaf_B1,other,1.830768675,9.9614077
m40c,Hawaii,display,tailbase,Leaf_B2,other,1.565081326,11.2801151
m40c,Hawaii,display,tailbase,Leaf_T1,other,4.255985232,25.6152543
m40c,Hawaii,display,tailbase,Leaf_T2,other,2.078011617,26.6910632
m40c,Hawaii,display,tailbase,Stem1,other,0.90876791,20.5299528
m40c,Hawaii,display,tailbase,Stem2,other,1.155772344,11.5602973
m40c,Hawaii,display,topflank,Leaf_B1,other,10.16946561,23.3921324
m40c,Hawaii,display,topflank,Leaf_B2,other,9.344673518,24.7108398
m40c,Hawaii,display,topflank,Leaf_T1,other,6.511906483,39.045979
m40c,Hawaii,display,topflank,Leaf_T2,other,8.823704003,40.1217879
m40c,Hawaii,display,topflank,Stem1,other,9.419345647,33.9606775
m40c,Hawaii,display,topflank,Stem2,other,9.481534625,24.9910221
m40d,Hawaii,display,botflank,Leaf_B1,other,3.962162433,14.1452306
m40d,Hawaii,display,botflank,Leaf_B2,other,3.261013108,15.463938
m40d,Hawaii,display,botflank,Leaf_T1,other,2.780373887,29.7990772
m40d,Hawaii,display,botflank,Leaf_T2,other,2.874635851,30.8748861
m40d,Hawaii,display,botflank,Stem1,other,2.741974608,24.7137758
m40d,Hawaii,display,botflank,Stem2,other,3.046425601,15.7441203
m40d,Hawaii,display,gular,Leaf_B1,other,2.017598647,29.1933173
m40d,Hawaii,display,gular,Leaf_B2,other,1.30521934,30.5120247
m40d,Hawaii,display,gular,Leaf_T1,other,2.494426092,44.8471639
m40d,Hawaii,display,gular,Leaf_T2,other,0.893480213,45.9229728
m40d,Hawaii,display,gular,Stem1,other,1.756192286,39.7618624
m40d,Hawaii,display,gular,Stem2,other,2.549537409,30.792207
m40d,Hawaii,display,midflank,Leaf_B1,other,8.973161035,13.0479574
m40d,Hawaii,display,midflank,Leaf_B2,other,8.150007585,14.3666647
m40d,Hawaii,display,midflank,Leaf_T1,other,5.428476972,28.7018039
m40d,Hawaii,display,midflank,Leaf_T2,other,7.638036485,29.7776128
m40d,Hawaii,display,midflank,Stem1,other,8.169339816,23.6165025
m40d,Hawaii,display,midflank,Stem2,other,8.236213504,14.646847
m40d,Hawaii,display,tailbase,Leaf_B1,other,1.56542134,15.5383685
m40d,Hawaii,display,tailbase,Leaf_B2,other,2.108971395,16.8570759
m40d,Hawaii,display,tailbase,Leaf_T1,other,5.177064052,31.1922151
m40d,Hawaii,display,tailbase,Leaf_T2,other,2.582361696,32.268024
m40d,Hawaii,display,tailbase,Stem1,other,1.730830216,26.1069137
m40d,Hawaii,display,tailbase,Stem2,other,2.448700442,17.1372582
m40d,Hawaii,display,topflank,Leaf_B1,other,5.227260821,9.2427395
m40d,Hawaii,display,topflank,Leaf_B2,other,4.406770846,10.5614468
m40d,Hawaii,display,topflank,Leaf_T1,other,2.565461428,24.8965861
m40d,Hawaii,display,topflank,Leaf_T2,other,3.971092864,25.9723949
m40d,Hawaii,display,topflank,Stem1,other,4.331349624,19.8112846
m40d,Hawaii,display,topflank,Stem2,other,4.459933285,10.8416291
m44b,Hawaii,display,botflank,Leaf_B1,other,1.363319193,25.9755627
m44b,Hawaii,display,botflank,Leaf_B2,other,0.897896773,27.2942701
m44b,Hawaii,display,botflank,Leaf_T1,other,2.708703868,41.6294093
m44b,Hawaii,display,botflank,Leaf_T2,other,0.610416833,42.7052182
m44b,Hawaii,display,botflank,Stem1,other,2.633971778,36.5441078
m44b,Hawaii,display,botflank,Stem2,other,3.465871124,27.5744524
m44b,Hawaii,display,gular,Leaf_B1,other,4.227819116,28.5081398
m44b,Hawaii,display,gular,Leaf_B2,other,3.436197289,29.8268472
m44b,Hawaii,display,gular,Leaf_T1,other,0.747071261,44.1619864
m44b,Hawaii,display,gular,Leaf_T2,other,2.859419395,45.2377953
m44b,Hawaii,display,gular,Stem1,other,4.094700381,39.076685
m44b,Hawaii,display,gular,Stem2,other,4.569256079,30.1070295
m44b,Hawaii,display,midflank,Leaf_B1,other,3.02496153,16.1032707
m44b,Hawaii,display,midflank,Leaf_B2,other,2.33347038,17.421978
m44b,Hawaii,display,midflank,Leaf_T1,other,1.451357026,31.7571173
m44b,Hawaii,display,midflank,Leaf_T2,other,1.9081716,32.8329261
m44b,Hawaii,display,midflank,Stem1,other,3.774868906,26.6718158
m44b,Hawaii,display,midflank,Stem2,other,4.364593294,17.7021603
m44b,Hawaii,display,tailbase,Leaf_B1,other,2.373322717,12.9013675
m44b,Hawaii,display,tailbase,Leaf_B2,other,3.228003361,14.2200748
m44b,Hawaii,display,tailbase,Leaf_T1,other,6.202653304,28.5552141
m44b,Hawaii,display,tailbase,Leaf_T2,other,3.693868187,29.6310229
m44b,Hawaii,display,tailbase,Stem1,other,3.922160183,23.4699126
m44b,Hawaii,display,tailbase,Stem2,other,4.599031583,14.5002571
m44b,Hawaii,display,topflank,Leaf_B1,other,2.508971291,11.9922968
m44b,Hawaii,display,topflank,Leaf_B2,other,1.90277281,13.3110042
m44b,Hawaii,display,topflank,Leaf_T1,other,2.081170359,27.6461434
m44b,Hawaii,display,topflank,Leaf_T2,other,1.62082491,28.7219523
m44b,Hawaii,display,topflank,Stem1,other,3.556537185,22.5608419
m44b,Hawaii,display,topflank,Stem2,other,4.175528768,13.5911864
m67b,Hawaii,display,botflank,Leaf_B1,other,2.651621115,24.3491385
m67b,Hawaii,display,botflank,Leaf_B2,other,3.326037305,25.6678459
m67b,Hawaii,display,botflank,Leaf_T1,other,6.398253896,40.0029851
m67b,Hawaii,display,botflank,Leaf_T2,other,3.793908848,41.0787939
m67b,Hawaii,display,botflank,Stem1,other,2.841018404,34.9176836
m67b,Hawaii,display,botflank,Stem2,other,3.362325739,25.9480281
m67b,Hawaii,display,gular,Leaf_B1,other,2.241297202,31.8747656
m67b,Hawaii,display,gular,Leaf_B2,other,2.06402337,33.193473
m67b,Hawaii,display,gular,Leaf_T1,other,4.382402648,47.5286122
m67b,Hawaii,display,gular,Leaf_T2,other,2.310138679,48.6044211
m67b,Hawaii,display,gular,Stem1,other,0.212338972,42.4433107
m67b,Hawaii,display,gular,Stem2,other,1.115710179,33.4736553
m67b,Hawaii,display,midflank,Leaf_B1,other,1.515923296,8.7551946
m67b,Hawaii,display,midflank,Leaf_B2,other,1.906721756,10.0739019
m67b,Hawaii,display,midflank,Leaf_T1,other,4.788820061,24.4090412
m67b,Hawaii,display,midflank,Leaf_T2,other,2.264277773,25.48485
m67b,Hawaii,display,midflank,Stem1,other,1.366072344,19.3237397
m67b,Hawaii,display,midflank,Stem2,other,2.264257324,10.3540842
m67b,Hawaii,display,tailbase,Leaf_B1,other,3.610438593,6.953272
m67b,Hawaii,display,tailbase,Leaf_B2,other,4.256932429,8.2719793
m67b,Hawaii,display,tailbase,Leaf_T1,other,7.284799687,22.6071185
m67b,Hawaii,display,tailbase,Leaf_T2,other,4.712005636,23.6829274
m67b,Hawaii,display,tailbase,Stem1,other,3.528044178,17.5218171
m67b,Hawaii,display,tailbase,Stem2,other,3.896104432,8.5521616
m67b,Hawaii,display,topflank,Leaf_B1,other,2.33062823,5.2383333
m67b,Hawaii,display,topflank,Leaf_B2,other,2.107492697,6.5570406
m67b,Hawaii,display,topflank,Leaf_T1,other,4.146155684,20.8921798
m67b,Hawaii,display,topflank,Leaf_T2,other,2.200097824,21.9679887
m67b,Hawaii,display,topflank,Stem1,other,0.533122462,15.8068784
m67b,Hawaii,display,topflank,Stem2,other,1.479251439,6.8372229
m67d,Hawaii,display,botflank,Leaf_B1,other,3.152469995,8.6827796
m67d,Hawaii,display,botflank,Leaf_B2,other,3.962902774,10.001487
m67d,Hawaii,display,botflank,Leaf_T1,other,7.032089479,24.3366262
m67d,Hawaii,display,botflank,Leaf_T2,other,4.421254736,25.4124351
m67d,Hawaii,display,botflank,Stem1,other,3.889038105,19.2513247
m67d,Hawaii,display,botflank,Stem2,other,4.462113152,10.2816693
m67d,Hawaii,display,gular,Leaf_B1,other,2.540740339,31.7459423
m67d,Hawaii,display,gular,Leaf_B2,other,3.337799521,33.0646496
m67d,Hawaii,display,gular,Leaf_T1,other,6.511999747,47.3997889
