wavelength,leafb1,leafb2,leafb3,leafb4,leafb5,leafb6,leafb7,leafb8,leafb9,leafb10,leafb11,leafb12,leafb13,leafb14,leafb15,leafb16,leafb17,leafb18,leafb19,leafb20,leafb21,leafb22,leafb23,leafb24,leafb25,leafb26,leafb27,leafb28,leafb29,leafb30,leafb31,leafb32,leafb33,leafb34,leafb35,leafb36,leafb37,leafb38,leafb39,leafb40,leaft1,leaft2,leaft3,leaft4,leaft5,leaft6,leaft7,leaft8,leaft9,leaft10,leaft11,leaft12,leaft13,leaft14,leaft15,leaft16,leaft17,leaft18,leaft19,leaft20,leaft21,leaft22,leaft23,leaft24,leaft25,leaft26,leaft27,leaft28,leaft29,leaft30,leaft31,leaft32,leaft33,leaft34,leaft35,leaft36,leaft37,leaft38,leaft39,leaft40,stem1,stem2,stem3,stem4,stem5,stem6,stem7,stem8,stem9,stem10,stem11,stem12,stem13,stem14,stem15,stem16,stem17,stem18,stem19,stem20,stem21,stem22,stem23,stem24,stem25,stem26,stem27,stem28,stem29,stem30,stem31,stem32,stem33,stem34,stem35,stem36,stem37,stem38,stem39,stem40
440,5.219035714,2.421892857,4.998214286,0.805857143,4.998821429,9.913857143,6.946964286,3.380571429,2.772571429,5.471071429,2.146214286,2.402321429,0.894785714,2.915678571,3.797178571,2.35525,5.646142857,2.822178571,2.123607143,3.249214286,1.353464286,10.75657143,3.742535714,5.4635,1.693678571,2.277857143,1.684714286,2.317285714,1.670178571,1.348821429,4.019821429,2.006285714,5.592,14.73557143,3.927928571,13.26235714,0.572142857,4.255321429,1.936464286,6.346892857,0.355071429,0.246071429,0.463107143,1.830857143,-0.052607143,2.628821429,1.504321429,1.260928571,0.784107143,0.839,0.002642857,-0.229821429,-0.158107143,-0.453357143,0.191107143,-0.293785714,0.118,0.021892857,-0.594428571,0.276892857,-0.544571429,0.216357143,2.365464286,1.134392857,-0.417142857,0.745535714,0.919892857,0.049142857,-0.144785714,0.645392857,-0.426285714,-0.274035714,1.195642857,4.430392857,-0.438464286,2.342964286,-0.413285714,0.694714286,0.134928571,3.148857143,7.795464286,2.073821429,1.687178571,0.016178571,2.484035714,3.557928571,3.604214286,11.35007143,6.769821429,0.271214286,2.514785714,5.751035714,-0.175035714,3.729107143,13.53278571,3.797464286,2.942571429,2.347392857,0.312321429,9.445785714,7.060928571,2.38025,-0.027428571,2.10375,3.483178571,2.296428571,0.769464286,4.277,3.801535714,3.164,4.345571429,9.053071429,3.311392857,1.943535714,3.777642857,3.114321429,2.989464286,5.208785714,1.513178571,-0.366642857
445,5.269428571,2.536464286,5.30625,0.940642857,5.164392857,9.961035714,7.291571429,3.471892857,2.798928571,5.515071429,2.1885,2.384428571,1.020357143,3.028714286,3.916428571,2.34275,5.750964286,2.907535714,2.297857143,3.343821429,1.473214286,10.98664286,3.790464286,5.660428571,1.810142857,2.349035714,1.763642857,2.377928571,1.867107143,1.409035714,4.150607143,2.084964286,5.686821429,14.7665,4.216035714,13.35439286,0.600821429,4.514428571,2.141142857,6.420678571,0.390607143,0.262607143,0.518285714,1.879857143,-0.01375,2.656964286,1.5065,1.318714286,0.764,0.856892857,0.027892857,-0.232464286,-0.149714286,-0.425321429,0.250607143,-0.277321429,0.136857143,0.046357143,-0.571,0.348642857,-0.523,0.243071429,2.387642857,1.153428571,-0.39825,0.727607143,0.952035714,0.059,-0.134,0.671285714,-0.413928571,-0.268142857,1.184285714,4.407178571,-0.433714286,2.415821429,-0.38575,0.708642857,0.159142857,3.127571429,8.173892857,2.161714286,1.846285714,0.084071429,2.63675,3.967142857,3.709392857,11.95471429,6.919892857,0.366071429,2.542714286,5.859107143,-0.145678571,3.791214286,13.62803571,3.872214286,3.058678571,2.382178571,0.46825,9.545571429,7.292571429,2.495964286,-0.017035714,2.20075,3.7565,2.489321429,0.847214286,4.378714286,3.8755,3.275785714,4.455928571,9.369642857,3.435071429,2.020321429,3.852535714,3.239892857,3.054321429,5.517321429,1.549357143,-0.372678571
450,5.497642857,2.802535714,5.756714286,1.114928571,5.556928571,10.0015,7.752428571,3.686821429,2.90825,5.688321429,2.313785714,2.443964286,1.213535714,3.33825,4.130714286,2.366285714,6.012178571,3.051964286,2.590678571,3.550535714,1.681107143,11.35175,3.919785714,6.074285714,2.013071429,2.530214286,1.925285714,2.501142857,2.10425,1.520035714,4.406428571,2.255071429,5.897964286,14.83278571,4.665892857,13.46446429,0.702714286,4.803,2.391214286,6.621392857,0.497428571,0.292178571,0.61125,1.938571429,0.023142857,2.781321429,1.5365,1.422642857,0.815535714,0.914857143,0.043857143,-0.161964286,-0.120464286,-0.401,0.32125,-0.229,0.162678571,0.078357143,-0.513071429,0.386035714,-0.482178571,0.346142857,2.409357143,1.256107143,-0.383607143,0.763285714,1.016,0.106142857,-0.09775,0.732607143,-0.380035714,-0.214892857,1.227285714,4.357964286,-0.386642857,2.510607143,-0.321178571,0.752714286,0.226892857,3.157214286,8.785714286,2.270964286,2.0455,0.206892857,2.831142857,4.484964286,3.804464286,12.63257143,7.158607143,0.498607143,2.598071429,5.961428571,-0.074535714,3.875142857,13.74121429,3.972678571,3.261,2.418964286,0.636714286,9.680714286,7.639857143,2.666035714,0.063892857,2.308,4.164928571,2.747714286,0.942285714,4.448214286,3.966178571,3.377107143,4.582857143,9.773214286,3.636714286,2.152,3.94125,3.476678571,3.15125,5.830857143,1.598357143,-0.295571429
455,5.670214286,2.988178571,6.135285714,1.245571429,5.877214286,10.07060714,8.104535714,3.860107143,2.98525,5.800035714,2.408,2.473178571,1.369928571,3.587928571,4.297321429,2.422535714,6.240392857,3.140678571,2.848035714,3.671642857,1.824714286,11.79242857,3.993,6.395785714,2.163821429,2.696678571,2.005714286,2.631607143,2.254428571,1.534464286,4.6785,2.365642857,6.066535714,14.88582143,5.020571429,13.58039286,0.789107143,5.07,2.607535714,6.712928571,0.577821429,0.253571429,0.649678571,1.943071429,0.037821429,2.817142857,1.604357143,1.510928571,0.83175,0.910357143,0.05475,-0.141035714,-0.095821429,-0.401357143,0.375535714,-0.22225,0.152928571,0.070857143,-0.540714286,0.349428571,-0.497035714,0.444357143,2.397142857,1.322357143,-0.4125,0.810428571,1.036678571,0.103071429,-0.144857143,0.752178571,-0.377714286,-0.19725,1.2215,4.286928571,-0.384107143,2.586714286,-0.358071429,0.795035714,0.240857143,3.148892857,9.244285714,2.352392857,2.268071429,0.326607143,2.880357143,4.886785714,3.866821429,13.21946429,7.342214286,0.608071429,2.633607143,6.112821429,-0.041071429,3.951928571,13.824,3.980642857,3.4035,2.450964286,0.776857143,9.849071429,7.964,2.842785714,0.087464286,2.398821429,4.481857143,2.910785714,0.960214286,4.504821429,4.022428571,3.422321429,4.647857143,10.1075,3.792107143,2.259928571,4.053714286,3.669607143,3.265678571,6.131142857,1.621857143,-0.244642857
460,5.758928571,3.063392857,6.320714286,1.322714286,5.991035714,10.08867857,8.29925,3.889357143,2.9905,5.834964286,2.43725,2.465464286,1.455178571,3.659464286,4.359464286,2.4395,6.399964286,3.148714286,2.96675,3.67975,1.830892857,12.09010714,4.014107143,6.52875,2.208321429,2.74825,1.988,2.675285714,2.336964286,1.508642857,4.786428571,2.374321429,6.102214286,14.91103571,5.194107143,13.68910714,0.821964286,5.208928571,2.714428571,6.683071429,0.610857143,0.250035714,0.615464286,1.9215,0.014428571,2.761285714,1.624392857,1.515321429,0.784321429,0.861607143,0.01825,-0.137428571,-0.112964286,-0.3985,0.398714286,-0.2505,0.149321429,0.042821429,-0.572785714,0.311142857,-0.544857143,0.476821429,2.368428571,1.338142857,-0.421857143,0.791107143,1.036,0.128035714,-0.15275,0.746,-0.432607143,-0.190892857,1.224892857,4.207928571,-0.395035714,2.624107143,-0.393535714,0.793928571,0.191142857,3.101035714,9.426142857,2.45025,2.486285714,0.364607143,2.826535714,5.096535714,3.892928571,13.63528571,7.432607143,0.681392857,2.623821429,6.275178571,-0.058607143,4.022214286,13.97332143,4.018785714,3.426214286,2.497321429,0.841321429,9.992928571,8.085821429,2.957857143,0.107214286,2.466178571,4.604357143,2.962821429,0.982571429,4.518607143,4.060785714,3.465535714,4.7015,10.28035714,3.892714286,2.274,4.183142857,3.824142857,3.269035714,6.346392857,1.617321429,-0.260678571
465,5.812857143,3.05975,6.420428571,1.34975,6.061571429,9.997857143,8.356535714,3.891,2.971821429,5.829464286,2.428035714,2.382964286,1.486607143,3.6375,4.324714286,2.441571429,6.398214286,3.105535714,2.943321429,3.64825,1.793392857,12.10367857,3.968357143,6.540892857,2.213142857,2.739,1.968964286,2.6565,2.3585,1.496071429,4.742964286,2.321321429,6.061892857,14.79317857,5.207571429,13.65414286,0.785107143,5.174857143,2.729642857,6.623571429,0.583964286,0.233607143,0.587464286,1.921464286,-0.017035714,2.739214286,1.585285714,1.519285714,0.711142857,0.789607143,-0.004678571,-0.161821429,-0.175678571,-0.376821429,0.376107143,-0.298892857,0.157892857,0.018464286,-0.56,0.279714286,-0.621892857,0.484178571,2.338321429,1.31225,-0.437571429,0.790392857,1.001142857,0.103821429,-0.150964286,0.674928571,-0.518928571,-0.268928571,1.218428571,4.095392857,-0.418214286,2.618571429,-0.440035714,0.785392857,0.16625,3.052857143,9.398642857,2.506142857,2.649642857,0.3195,2.749214286,5.230857143,3.860571429,13.77635714,7.496714286,0.649535714,2.605321429,6.365642857,-0.137071429,4.026642857,14.03039286,4.041714286,3.329464286,2.524392857,0.83075,9.893678571,8.107535714,3.024321429,0.104357143,2.510357143,4.637107143,2.97975,0.983214286,4.496321429,4.033464286,3.489892857,4.674928571,10.30392857,3.903,2.253821429,4.218,3.827285714,3.217857143,6.435107143,1.56325,-0.338035714
470,5.863642857,3.092571429,6.581821429,1.435178571,6.119964286,9.954678571,8.449785714,3.972178571,3.013142857,5.832714286,2.445928571,2.295214286,1.569107143,3.692357143,4.405285714,2.500428571,6.31675,3.188392857,3.015821429,3.734857143,1.836821429,12.15239286,3.990428571,6.579642857,2.340357143,2.843071429,1.977107143,2.660607143,2.432928571,1.5235,4.76525,2.339,6.073642857,14.66703571,5.265142857,13.64607143,0.789607143,5.204178571,2.827607143,6.618285714,0.670107143,0.259428571,0.592821429,1.979035714,0.003321429,2.808285714,1.612642857,1.565642857,0.743107143,0.816214286,0.044071429,-0.126928571,-0.139357143,-0.343392857,0.406428571,-0.259178571,0.160071429,0.100535714,-0.515071429,0.334821429,-0.584678571,0.505428571,2.372607143,1.328178571,-0.436178571,0.885464286,1.077785714,0.147357143,-0.131892857,0.702142857,-0.470214286,-0.242571429,1.209392857,4.108892857,-0.376392857,2.63575,-0.388214286,0.812071429,0.198535714,3.05025,9.350857143,2.621857143,2.913464286,0.31825,2.677535714,5.40325,3.893857143,14.02175,7.652535714,0.649714286,2.624428571,6.528607143,-0.136857143,4.138607143,14.09964286,4.182892857,3.293892857,2.619964286,0.916892857,9.899821429,8.160071429,3.164535714,0.124464286,2.563642857,4.659464286,3.076928571,1.000392857,4.585285714,4.024392857,3.588392857,4.708964286,10.42071429,3.957392857,2.3325,4.292464286,3.832678571,3.28375,6.502642857,1.597142857,-0.3115
475,5.91475,3.167071429,6.724142857,1.514357143,6.13975,9.978142857,8.601178571,4.053678571,3.009964286,5.863142857,2.498785714,2.276035714,1.722964286,3.731892857,4.47325,2.543928571,6.326392857,3.286928571,3.123321429,3.801857143,1.893607143,12.29535714,4.044678571,6.628428571,2.467321429,2.964821429,2.004392857,2.709607143,2.503321429,1.548607143,4.820107143,2.356607143,6.10425,14.55332143,5.346821429,13.69232143,0.800321429,5.319964286,2.901607143,6.647785714,0.760392857,0.276678571,0.617785714,2.027571429,0.03475,2.864785714,1.695821429,1.609857143,0.807,0.892357143,0.062857143,-0.070357143,-0.081857143,-0.331285714,0.434285714,-0.182357143,0.188214286,0.155678571,-0.515,0.408071429,-0.486857143,0.539035714,2.364928571,1.372714286,-0.416714286,0.9145,1.142178571,0.192071429,-0.130892857,0.761892857,-0.408178571,-0.147571429,1.24275,4.126071429,-0.334428571,2.676392857,-0.311464286,0.811321429,0.260857143,3.069,9.377107143,2.839285714,3.193607143,0.341714286,2.62225,5.497035714,3.985928571,14.36471429,7.72375,0.698535714,2.68725,6.749107143,-0.057857143,4.219821429,14.22307143,4.40025,3.218035714,2.688392857,1.005178571,10.00378571,8.201714286,3.263785714,0.181642857,2.61775,4.706071429,3.160071429,1.031071429,4.648821429,4.123535714,3.719857143,4.80025,10.50964286,4.026642857,2.405892857,4.46425,3.975107143,3.387285714,6.654607143,1.624464286,-0.238964286
480,5.88137931,3.161689655,6.754310345,1.519931034,6.166965517,9.987655172,8.689137931,4.038103448,2.956241379,5.866,2.482103448,2.200344828,1.753724138,3.706482759,4.45637931,2.441206897,6.356344828,3.272965517,3.102413793,3.765965517,1.883793103,12.45203448,3.974517241,6.660137931,2.481862069,2.92662069,1.992586207,2.69862069,2.493931034,1.538275862,4.824206897,2.326793103,6.127275862,14.54572414,5.429,13.73744828,0.772206897,5.367827586,2.883724138,6.625655172,0.713482759,0.226862069,0.621896552,1.96637931,-0.015034483,2.760827586,1.653448276,1.583068966,0.760172414,0.847689655,0.003862069,-0.14062069,-0.12737931,-0.352931034,0.382931034,-0.236137931,0.16437931,0.075655172,-0.579551724,0.348310345,-0.521827586,0.529586207,2.304172414,1.354413793,-0.425551724,0.845586207,1.102448276,0.16,-0.189241379,0.734758621,-0.454586207,-0.196241379,1.298310345,3.994689655,-0.376931034,2.664862069,-0.377896552,0.785103448,0.241103448,2.99462069,9.491275862,2.908931034,3.412482759,0.352068966,2.505103448,5.607689655,3.996827586,14.79031034,7.754793103,0.746413793,2.66462069,6.876275862,-0.066586207,4.201689655,14.34665517,4.470448276,3.062827586,2.638068966,1.024310345,10.09672414,8.30837931,3.221689655,0.173137931,2.637344828,4.771689655,3.183689655,1.014137931,4.638103448,4.17737931,3.718310345,4.824793103,10.63172414,4.01237931,2.408827586,4.538793103,4.086034483,3.383793103,6.813206897,1.493931034,-0.260793103
485,5.897965517,3.181241379,6.887724138,1.541482759,6.272,10.03868966,8.853034483,4.032206897,2.969344828,5.860413793,2.45537931,2.085931034,1.750517241,3.706724138,4.480689655,2.338931034,6.417034483,3.258103448,3.095068966,3.757206897,1.880206897,12.60196552,3.928655172,6.700206897,2.517344828,2.865758621,1.978448276,2.683896552,2.524931034,1.540827586,4.857793103,2.34037931,6.170724138,14.57075862,5.584793103,13.80775862,0.760310345,5.411,2.880655172,6.586137931,0.68862069,0.196965517,0.616137931,1.921827586,-0.047931034,2.707310345,1.566241379,1.538827586,0.730931034,0.791103448,-0.045482759,-0.207793103,-0.162448276,-0.380551724,0.35562069,-0.309137931,0.113931034,0.002758621,-0.609172414,0.314275862,-0.584931034,0.538,2.279551724,1.349862069,-0.447724138,0.829827586,1.072172414,0.149482759,-0.22337931,0.717586207,-0.480896552,-0.227931034,1.315724138,3.875413793,-0.414172414,2.638827586,-0.420862069,0.764275862,0.190448276,2.866655172,9.679344828,2.883482759,3.603,0.341275862,2.325551724,5.793068966,3.949034483,15.2602069,7.818586207,0.790344828,2.597,6.938241379,-0.110655172,4.21737931,14.50248276,4.509344828,2.95962069,2.636103448,1.071034483,10.18386207,8.400241379,3.201275862,0.158310345,2.61962069,4.879896552,3.240206897,1.025344828,4.652896552,4.164206897,3.704103448,4.84262069,10.82334483,4.043931034,2.44037931,4.543793103,4.152241379,3.386896552,6.894551724,1.414206897,-0.315413793
490,5.988714286,3.362,7.341178571,1.652821429,6.506464286,10.06317857,9.173892857,4.188321429,3.058964286,5.936607143,2.526107143,2.012178571,1.865142857,3.841535714,4.557071429,2.34325,6.562964286,3.310857143,3.281892857,3.843535714,1.987214286,12.85046429,3.984178571,6.907107143,2.64275,2.984464286,2.067642857,2.798464286,2.667642857,1.5835,5.034928571,2.424214286,6.255821429,14.44460714,5.849928571,13.7775,0.777035714,5.583714286,2.97325,6.649035714,0.779857143,0.195678571,0.680857143,1.930071429,-0.010428571,2.772678571,1.598821429,1.606714286,0.75275,0.811535714,-0.06575,-0.177714286,-0.152964286,-0.38375,0.40375,-0.306035714,0.135428571,-0.014142857,-0.56925,0.337071429,-0.602071429,0.662964286,2.254821429,1.42325,-0.462285714,0.849178571,1.100357143,0.168964286,-0.243,0.733321429,-0.476678571,-0.223535714,1.318464286,3.80825,-0.378285714,2.664642857,-0.412642857,0.794678571,0.166178571,2.799392857,9.914892857,2.98775,3.742857143,0.412464286,2.19075,6.125178571,3.978392857,15.65807143,7.918678571,0.871928571,2.613678571,6.974464286,-0.103,4.245428571,14.48410714,4.532392857,2.909785714,2.671678571,1.191071429,10.17789286,8.486642857,3.218928571,0.194464286,2.628714286,5.095928571,3.355,1.100571429,4.672071429,4.137107143,3.761321429,4.8745,10.93085714,4.143,2.547107143,4.596321429,4.27525,3.4425,7.06025,1.373285714,-0.308821429
495,6.278464286,3.872892857,8.374571429,1.92,7.130035714,10.16578571,9.812607143,4.621642857,3.300678571,6.216892857,2.780285714,2.070785714,2.200571429,4.376214286,4.893428571,2.471678571,6.972142857,3.594785714,3.871071429,4.202428571,2.388821429,13.55625,4.226714286,7.590857143,2.897928571,3.413928571,2.305357143,3.152714286,2.998357143,1.756214286,5.456785714,2.711285714,6.568321429,14.62057143,6.471535714,13.84132143,0.963821429,6.083857143,3.341607143,6.969714286,1.045571429,0.266642857,0.875285714,1.990785714,0.10525,2.892392857,1.763964286,1.86275,0.836392857,0.909892857,-0.021714286,-0.049357143,-0.06925,-0.292357143,0.517357143,-0.210428571,0.232,0.021142857,-0.435464286,0.440607143,-0.563428571,1.001964286,2.306071429,1.69425,-0.400785714,0.928142857,1.276428571,0.3255,-0.205678571,0.849035714,-0.406142857,-0.1205,1.414821429,3.851642857,-0.234714286,2.827,-0.337071429,0.928857143,0.219035714,2.849214286,10.41175,3.306428571,3.99825,0.643178571,2.221464286,6.8565,4.19175,16.34496429,8.311535714,1.171678571,2.727428571,7.11575,0.042678571,4.453035714,14.44989286,4.672178571,2.959642857,2.750964286,1.553678571,10.38578571,8.859428571,3.367928571,0.311214286,2.808571429,5.603178571,3.611607143,1.259535714,4.762607143,4.199321429,3.916857143,5.0175,11.32807143,4.426,2.806714286,4.729142857,4.67325,3.690357143,7.589035714,1.39875,-0.208857143
500,6.720103448,4.770172414,10.21824138,2.449172414,8.416896552,10.53341379,10.98555172,5.330586207,3.715172414,6.866482759,3.250655172,2.167896552,2.760241379,5.399586207,5.491586207,2.737413793,7.734206897,4.154655172,4.819758621,4.871137931,3.143137931,14.86913793,4.672551724,8.829896552,3.301586207,4.106241379,2.810103448,3.855344828,3.576448276,2.106896552,6.38237931,3.306862069,7.28762069,15.17289655,7.641448276,14.27496552,1.303413793,7.02462069,4.001413793,7.619206897,1.570758621,0.306,1.214689655,2.052068966,0.291931034,3.105689655,2.051344828,2.277137931,0.865793103,0.970793103,0.051137931,0.110275862,-0.016655172,-0.172862069,0.66937931,-0.110034483,0.325517241,0.10762069,-0.245655172,0.609206897,-0.520793103,1.633689655,2.428482759,2.215103448,-0.312482759,1.050793103,1.599344828,0.623896552,-0.187655172,1.050724138,-0.297068966,0.117310345,1.582172414,3.909931034,-0.039896552,3.142758621,-0.278172414,1.059827586,0.333172414,2.931275862,11.40610345,3.73262069,4.304793103,0.961724138,2.346689655,8.049206897,4.62237931,17.61858621,9.101310345,1.652206897,2.932724138,7.343206897,0.207172414,4.807482759,14.62555172,4.85862069,3.085724138,2.847310345,2.110517241,11.03724138,9.606689655,3.605137931,0.463448276,3.111482759,6.410655172,4.068137931,1.466137931,4.957310345,4.378344828,4.170862069,5.360482759,12.19,4.893793103,3.245586207,4.982206897,5.423862069,4.127068966,8.488034483,1.406862069,-0.10262069
505,7.404206897,6.072827586,12.76341379,3.329068966,10.31772414,11.25255172,12.70393103,6.327896552,4.373827586,7.872517241,3.966206897,2.291068966,3.503103448,6.861310345,6.216689655,3.091517241,8.706448276,5.061655172,6.09137931,5.970275862,4.275965517,16.71003448,5.304793103,10.6617931,3.910724138,5.120586207,3.682862069,4.917137931,4.395310345,2.71562069,7.691965517,4.26362069,8.384655172,16.057,9.261655172,14.99855172,1.859068966,8.385137931,4.850137931,8.635517241,2.428896552,0.435793103,1.763758621,2.072931034,0.641275862,3.427172414,2.506344828,2.936344828,0.991413793,1.155275862,0.158655172,0.39037931,0.177724138,-0.000896552,0.914655172,0.065275862,0.506103448,0.26837931,0.109172414,0.820172414,-0.410586207,2.705344828,2.680793103,3.103137931,-0.16462069,1.323034483,2.192965517,1.245758621,-0.13137931,1.382241379,-0.090689655,0.565413793,1.851275862,3.955,0.339413793,3.612862069,-0.21062069,1.255103448,0.499931034,3.087068966,12.829,4.219275862,4.568862069,1.416724138,2.544448276,9.527655172,5.317,19.28955172,10.11224138,2.243448276,3.342103448,7.57837931,0.388034483,5.245965517,14.93034483,5.073551724,3.290034483,2.95962069,2.865310345,12.01668966,10.5042069,3.868448276,0.653793103,3.460724138,7.401827586,4.617206897,1.706310345,5.275758621,4.622689655,4.565827586,5.878206897,13.27603448,5.600068966,3.900310345,5.406241379,6.527241379,4.826172414,9.601103448,1.416482759,0.065862069
510,8.471214286,8.068642857,16.00260714,4.697678571,12.84171429,12.47660714,15.03860714,7.857714286,5.5045,9.29,5.087607143,2.627464286,4.678464286,8.870642857,7.165285714,3.661642857,10.02414286,6.462178571,7.942,7.632107143,5.917928571,19.10960714,6.322,13.07014286,4.878892857,6.618,5.025428571,6.475392857,5.655857143,3.599464286,9.30775,5.664892857,9.845857143,17.32814286,11.35885714,16.01732143,2.772071429,10.20725,6.115,10.13189286,3.725571429,0.889714286,2.790678571,2.261071429,1.484607143,4.112607143,3.411785714,4.121178571,1.414035714,1.580392857,0.496857143,1.011964286,0.695428571,0.41325,1.404821429,0.458785714,0.9305,0.636035714,0.877678571,1.374357143,-0.032857143,4.537571429,3.206607143,4.613107143,0.187142857,1.872642857,3.2835,2.376178571,0.118964286,2.024178571,0.329535714,1.462285714,2.351535714,4.103,1.218285714,4.359214286,0.087107143,1.659428571,0.887,3.416214286,14.50932143,4.9455,4.88025,2.052107143,2.833321429,11.26089286,6.346321429,21.15728571,11.41653571,3.059392857,4.054857143,7.846214286,0.810392857,5.960535714,15.35789286,5.442607143,3.578928571,3.18525,3.934142857,13.34139286,11.507,4.230464286,0.9825,3.942178571,8.658321429,5.284392857,2.138178571,5.828821429,5.024785714,5.132035714,6.572678571,14.61303571,6.514857143,4.870928571,6.011607143,8.166678571,5.939178571,10.95917857,1.537571429,0.412285714
515,9.616785714,10.53789286,19.38707143,6.580714286,15.61767857,14.05610714,17.71107143,9.750142857,7.053071429,11.09303571,6.525321429,2.99825,6.249178571,11.32767857,8.308071429,4.485785714,11.47042857,8.080964286,10.06725,9.600392857,7.898535714,21.747,7.553107143,15.72578571,6.114928571,8.335107143,6.738964286,8.385928571,7.268428571,4.704214286,11.22767857,7.412928571,11.59560714,18.87414286,13.72346429,17.25125,3.966928571,12.25135714,7.715464286,11.87692857,5.550642857,1.683357143,4.325535714,2.5735,2.855821429,5.194321429,4.859357143,5.831571429,2.108785714,2.238071429,1.132642857,1.879428571,1.398107143,1.047214286,2.066035714,1.0835,1.635892857,1.195142857,2.1385,2.271535714,0.686321429,7.050642857,4.026107143,6.815571429,0.727357143,2.587821429,4.822535714,3.983464286,0.591607143,2.980035714,1.040607143,2.792964286,3.031821429,4.38225,2.540142857,5.417357143,0.616142857,2.183892857,1.555178571,3.917071429,16.0255,5.759142857,5.142107143,2.681428571,3.134892857,12.93707143,7.637535714,22.88732143,12.82035714,4.014928571,4.960178571,8.073,1.320857143,6.733392857,15.80467857,5.822642857,3.753607143,3.401892857,5.090821429,14.73292857,12.50810714,4.560035714,1.293178571,4.494357143,9.882107143,6.015571429,2.606,6.371214286,5.595285714,5.641107143,7.274642857,15.99739286,7.46675,6.002,6.630821429,10.093,7.152464286,12.33096429,1.639071429,0.837178571
520,10.85393103,13.22413793,22.6797931,8.862344828,18.55951724,16.02365517,20.6812069,11.9322069,8.866586207,13.28713793,8.233965517,3.271724138,7.995931034,14.00431034,9.582448276,5.488275862,13.06396552,9.779965517,12.32796552,11.91803448,10.06844828,24.53268966,8.936827586,18.567,7.517586207,10.0822069,8.797827586,10.53068966,9.03162069,6.051482759,13.29693103,9.370241379,13.63382759,20.69237931,16.17786207,18.64582759,5.369965517,14.41186207,9.541206897,13.81941379,7.867689655,2.905862069,6.224689655,2.983137931,4.72062069,6.702724138,6.921655172,8.079068966,3.157655172,3.244448276,2.091758621,2.83037931,2.408655172,1.923827586,2.883448276,1.946172414,2.685724138,1.917,3.821275862,3.429103448,1.717655172,10.10651724,5.113793103,9.656034483,1.537103448,3.533241379,6.820689655,6.115241379,1.35437931,4.231137931,2.12662069,4.542206897,3.98262069,4.864517241,4.248310345,6.73362069,1.390137931,2.810448276,2.454758621,4.684034483,17.41713793,6.489758621,5.41137931,3.328448276,3.443034483,14.52375862,9.052965517,24.41189655,14.17875862,4.972862069,6.083931034,8.233,1.825241379,7.364793103,16.16055172,6.190655172,3.847137931,3.559,6.224034483,16.00962069,13.374,4.865931034,1.575862069,5.05,10.91648276,6.654551724,2.985034483,6.821413793,6.24837931,6.128827586,7.970206897,17.32048276,8.426862069,7.257655172,7.437965517,12.16089655,8.466344828,13.46655172,1.637758621,1.323724138
525,11.99741379,15.76937931,25.50758621,11.17110345,21.20944828,18.09696552,23.40510345,14.15248276,10.68803448,15.40265517,9.943310345,3.545206897,9.821586207,16.53337931,10.80789655,6.661862069,14.82544828,11.40296552,14.47024138,14.33475862,12.19768966,27.24665517,10.34424138,21.27413793,9.032965517,11.79889655,10.97872414,12.72534483,10.85093103,7.417896552,15.27237931,11.30575862,15.74348276,22.65824138,18.57293103,20.13793103,6.665172414,16.52562069,11.43158621,15.91255172,10.04482759,4.383275862,8.04837931,3.547034483,6.683896552,8.36562069,9.324172414,10.58255172,4.477034483,4.457,3.270448276,3.752931034,3.705931034,3.043931034,3.870172414,2.911206897,3.963551724,2.716482759,5.729206897,4.814206897,2.948827586,13.28734483,6.376724138,12.74803448,2.574275862,4.662206897,9.113551724,8.390862069,2.351310345,5.714448276,3.378758621,6.458862069,5.243655172,5.613172414,6.190206897,8.222275862,2.318551724,3.596241379,3.504586207,5.733275862,18.70137931,7.200965517,5.742275862,3.870655172,3.743206897,16.0262069,10.41672414,25.91844828,15.51527586,5.876758621,7.322275862,8.493862069,2.339793103,8.004034483,16.57062069,6.575310345,3.964,3.756344828,7.23862069,17.29255172,14.21065517,5.126758621,1.839586207,5.611896552,11.79368966,7.201758621,3.362310345,7.307931034,7.015172414,6.678,8.735344828,18.66803448,9.346310345,8.561137931,8.347448276,14.30168966,9.788896552,14.56586207,1.649931034,1.811275862
