wavelength,leafb1,leafb2,leafb3,leafb4,leafb5,leafb6,leafb7,leafb8,leafb9,leafb10,leafb11,leafb12,leafb13,leafb14,leafb15,leafb16,leafb17,leafb18,leafb19,leafb20,leafb21,leafb22,leafb23,leafb25,leafb26,leafb27,leafb28,leafb29,leafb30,leafb31,leafb32,leafb33,leafb34,leafb35,leafb36,leafb37,leafb38,leafb39,leafb40,leaft1,leaft2,leaft3,leaft4,leaft5,leaft6,leaft7,leaft8,leaft9,leaft10,leaft11,leaft12,leaft13,leaft14,leaft15,leaft16,leaft17,leaft18,leaft19,leaft20,leaft21,leaft22,leaft23,leaft24,leaft25,leaft26,leaft27,leaft28,leaft29,leaft30,leaft31,leaft32,leaft33,leaft34,leaft35,leaft36,leaft37,leaft38,leaft39,leaft40,stem1,stem2,stem3,stem4,stem5,stem6,stem7,stem8,stem9,stem10,stem11,stem12,stem13,stem14,stem15,stem16,stem17,stem18,stem19,stem20,stem21,stem22,stem23,stem24,stem25,stem26,stem29,stem30,stem31,stem32,stem33,stem34,stem35,stem36,stem37,stem38,stem39,stem40
445,9.300857143,7.316321429,5.073964286,2.990178571,5.007928571,6.438714286,5.683142857,2.011392857,1.039821429,0.864928571,4.823392857,4.237464286,17.05407143,14.50128571,17.24042857,4.297607143,4.760142857,7.387357143,8.000642857,7.459928571,3.588035714,2.566035714,4.221035714,2.655428571,4.852464286,10.42467857,12.61796429,1.935785714,10.91325,6.824607143,7.735464286,8.933964286,6.25075,5.790321429,6.45875,4.142892857,4.786285714,7.022964286,3.593714286,-0.033964286,0.201678571,1.547678571,0.845071429,2.603,4.539,1.997321429,2.089535714,0.488607143,0.369821429,0.109178571,0.123214286,4.064357143,2.756642857,3.171,2.339464286,1.801607143,1.818607143,2.650678571,1.979464286,4.462178571,3.213392857,5.262714286,1.311714286,1.643821429,0.355785714,2.785928571,2.432321429,2.804892857,3.01025,3.377892857,3.882142857,4.378892857,4.709535714,2.552892857,2.762392857,1.442928571,0.850928571,0.808821429,1.166285714,3.041392857,1.867892857,4.696178571,5.810035714,4.366714286,4.432214286,2.354821429,5.336785714,1.457214286,0.899035714,1.907714286,2.147928571,3.381535714,3.504892857,3.502535714,6.776035714,4.295785714,1.486357143,1.56975,0.296678571,7.3465,4.709571429,7.385464286,5.15825,6.532892857,6.364571429,6.588285714,4.315571429,4.53775,4.630607143,5.827928571,1.153107143,1.944035714,2.035785714,4.713785714,12.14942857,4.198892857,5.193107143
450,9.689071429,7.61075,5.260428571,3.128214286,5.230464286,6.698107143,5.905357143,2.184357143,1.172071429,1.018035714,5.162214286,4.609071429,17.45228571,15.026,17.77085714,4.763821429,5.173357143,8.014464286,8.680821429,8.07,3.764392857,2.779285714,4.44125,2.810392857,5.067607143,10.73253571,12.88375,2.139714286,11.43589286,7.143142857,8.132964286,9.281428571,6.801714286,6.141178571,6.853178571,4.358142857,5.114607143,7.383785714,3.736071429,0.002392857,0.207642857,1.633857143,0.877642857,2.597642857,4.651928571,2.06325,2.113678571,0.478928571,0.36525,0.158964286,0.130357143,4.271357143,2.907892857,3.309785714,2.437642857,1.883535714,1.940678571,2.757892857,2.050607143,4.531392857,3.260857143,5.433535714,1.293464286,1.698321429,0.409607143,2.801964286,2.455142857,2.891142857,3.079964286,3.436107143,3.968857143,4.440678571,4.809714286,2.655928571,2.861,1.452071429,0.874035714,0.824678571,1.202928571,3.106178571,1.983928571,4.934607143,6.017678571,4.414464286,4.48225,2.401607143,5.79175,1.605035714,1.036607143,2.106785714,2.283142857,3.514428571,3.6145,3.663,6.898892857,4.368,1.5775,1.763357143,0.399678571,7.799392857,5.077142857,7.797,5.512964286,6.751607143,6.506107143,6.861857143,4.466428571,4.735428571,4.821071429,5.970714286,1.242642857,1.979821429,2.081785714,5.159035714,12.79985714,4.412571429,5.392142857
455,9.957464286,7.870928571,5.394142857,3.206535714,5.374821429,6.903178571,6.0805,2.321357143,1.251071429,1.136321429,5.4375,4.874857143,17.83403571,15.51367857,18.23453571,5.133892857,5.493642857,8.522071429,9.239035714,8.531821429,3.940321429,2.978357143,4.610285714,2.971214286,5.255714286,10.90728571,13.02935714,2.386642857,11.81292857,7.452928571,8.482035714,9.577714286,7.237178571,6.42225,7.164285714,4.541821429,5.409714286,7.672821429,3.855714286,0.018035714,0.229821429,1.704928571,0.897571429,2.5815,4.700035714,2.07075,2.107892857,0.458571429,0.345928571,0.182464286,0.221,4.401142857,2.960821429,3.420642857,2.507357143,1.957571429,2.023571429,2.822107143,2.116392857,4.6075,3.326714286,5.563035714,1.256678571,1.781,0.438392857,2.849607143,2.464321429,2.978178571,3.093107143,3.473464286,4.02475,4.528714286,4.84275,2.790107143,2.927321429,1.475678571,0.926392857,0.8705,1.212392857,3.147678571,2.043142857,5.126892857,6.184071429,4.482857143,4.531928571,2.397964286,6.16625,1.706678571,1.105892857,2.260785714,2.366428571,3.605107143,3.743714286,3.7755,6.97675,4.396535714,1.604,2.00775,0.57875,8.255821429,5.457964286,8.237392857,5.880892857,6.910464286,6.656,7.083035714,4.606571429,4.937428571,4.947464286,6.098107143,1.298678571,2.001285714,2.127857143,5.478535714,13.21332143,4.546464286,5.50075
460,10.16382143,8.046964286,5.4705,3.28575,5.495678571,7.0595,6.228964286,2.479964286,1.346857143,1.261821429,5.512035714,4.978928571,18.11996429,15.87775,18.60967857,5.287428571,5.682678571,8.81475,9.599607143,8.865357143,4.002892857,3.099392857,4.72475,3.117285714,5.452392857,11.05989286,13.20307143,2.493,12.18607143,7.648071429,8.745392857,9.788392857,7.456642857,6.580785714,7.33525,4.680107143,5.64775,7.9215,3.943428571,0.09225,0.3255,1.745821429,0.924857143,2.621928571,4.794,2.119785714,2.1675,0.500392857,0.380892857,0.22825,0.316,4.486821429,2.991321429,3.469642857,2.516642857,2.013857143,2.0475,2.871,2.165214286,4.643892857,3.387464286,5.681071429,1.284642857,1.837857143,0.480321429,2.842535714,2.496142857,3.051785714,3.196642857,3.56575,4.17375,4.612428571,4.92575,2.887357143,2.969392857,1.501892857,0.965214286,0.921535714,1.247428571,3.161392857,2.151857143,5.331357143,6.295678571,4.581142857,4.601678571,2.461464286,6.526571429,1.790678571,1.143357143,2.351178571,2.429678571,3.643678571,3.83425,3.851642857,7.038,4.426607143,1.586392857,2.184214286,0.729535714,8.727642857,5.855035714,8.731964286,6.254107143,7.141928571,6.819964286,7.395535714,4.716428571,5.091357143,5.082928571,6.316928571,1.400321429,2.091535714,2.239857143,5.71125,13.5395,4.704035714,5.674892857
465,10.27271429,8.092785714,5.563357143,3.316857143,5.530785714,7.132892857,6.288107143,2.535964286,1.403321429,1.326142857,5.532892857,5.006535714,18.28275,16.14135714,18.78535714,5.322107143,5.725357143,8.916928571,9.795607143,9.03875,3.965035714,3.098571429,4.783535714,3.1575,5.529892857,11.19560714,13.31835714,2.49325,12.38960714,7.748071429,8.903535714,9.927178571,7.526035714,6.605214286,7.333892857,4.75625,5.751571429,8.048678571,3.945428571,0.157428571,0.361642857,1.80875,0.932785714,2.661785714,4.896071429,2.147071429,2.194642857,0.490392857,0.374392857,0.227142857,0.284321429,4.613357143,3.056607143,3.494785714,2.528464286,2.022678571,2.053892857,2.912107143,2.193178571,4.643321429,3.389964286,5.787178571,1.299464286,1.807035714,0.5,2.864785714,2.511571429,3.058928571,3.297214286,3.654678571,4.247214286,4.626607143,4.955642857,2.912535714,2.95125,1.459428571,0.950821429,0.935142857,1.268678571,3.1935,2.231214286,5.574071429,6.449857143,4.665035714,4.619571429,2.495321429,6.743464286,1.831464286,1.176535714,2.431,2.53075,3.730321429,3.90075,3.944071429,7.099,4.480214286,1.599,2.279642857,0.774428571,9.115642857,6.195928571,9.156,6.651821429,7.287142857,6.873535714,7.676107143,4.807607143,5.142571429,5.139464286,6.487964286,1.429035714,2.134857143,2.351535714,5.894285714,13.81864286,4.8405,5.834464286
470,10.23378571,8.066392857,5.566785714,3.298321429,5.554785714,7.143928571,6.333035714,2.537857143,1.361464286,1.320607143,5.527107143,4.994392857,18.27107143,16.13175,18.75810714,5.272035714,5.618607143,8.817928571,9.818857143,9.069964286,3.945892857,3.080892857,4.816357143,3.200642857,5.493107143,11.247,13.38239286,2.50975,12.48782143,7.817107143,8.96775,9.981535714,7.54775,6.550035714,7.292964286,4.78625,5.765428571,8.051357143,3.898428571,0.149392857,0.311107143,1.835142857,0.953785714,2.667535714,4.929928571,2.097964286,2.15425,0.483321429,0.336535714,0.183071429,0.250857143,4.657428571,3.113535714,3.569928571,2.533214286,2.006357143,2.035964286,2.859357143,2.143571429,4.651535714,3.372,5.839464286,1.283535714,1.84975,0.475678571,2.909821429,2.474642857,3.076,3.302892857,3.70525,4.243035714,4.635642857,4.917321429,2.862464286,2.967107143,1.419642857,0.954892857,0.926607143,1.310428571,3.236214286,2.195035714,5.769892857,6.553464286,4.7325,4.657821429,2.483071429,6.830071429,1.783642857,1.191607143,2.461285714,2.579142857,3.792178571,3.943071429,4.02525,7.207535714,4.461821429,1.605892857,2.407392857,0.812,9.502,6.574535714,9.577678571,7.041107143,7.357178571,6.903392857,7.863857143,4.903178571,5.196071429,5.215285714,6.600214286,1.399035714,2.135107143,2.38875,5.972214286,13.86739286,4.90875,5.939321429
475,10.30917857,8.108428571,5.578178571,3.322107143,5.655714286,7.196678571,6.43775,2.549928571,1.350071429,1.3415,5.520535714,4.979785714,18.13953571,16.00517857,18.68378571,5.230642857,5.581678571,8.753428571,9.746107143,9.027678571,3.974107143,3.114071429,4.777071429,3.243035714,5.466642857,11.28842857,13.49342857,2.507928571,12.57607143,7.873214286,9.017071429,10.03989286,7.633071429,6.565607143,7.303035714,4.800785714,5.793535714,8.127178571,3.890964286,0.12025,0.322357143,1.816071429,0.961357143,2.680142857,4.972857143,2.102321429,2.169607143,0.499892857,0.331035714,0.230857143,0.277285714,4.618964286,3.077071429,3.584678571,2.490035714,1.96775,1.98975,2.776821429,2.090357143,4.663678571,3.335,5.863428571,1.249821429,1.842,0.455571429,2.843678571,2.477107143,3.105571429,3.250642857,3.688142857,4.212464286,4.629428571,4.926,2.800928571,2.915107143,1.422428571,0.917357143,0.901857143,1.294214286,3.33175,2.184857143,5.934714286,6.592214286,4.756928571,4.722821429,2.533535714,7.012928571,1.783392857,1.219464286,2.446357143,2.572571429,3.765857143,3.907464286,3.994642857,7.229214286,4.410607143,1.604,2.523571429,0.835964286,9.89975,6.887821429,9.97175,7.359535714,7.4415,7.004285714,8.046642857,5.033642857,5.337821429,5.32675,6.729428571,1.401142857,2.152071429,2.373,6.023357143,13.86492857,5.025928571,6.041357143
480,10.42658621,8.229241379,5.675413793,3.323172414,5.743034483,7.330413793,6.553827586,2.571103448,1.376206897,1.323862069,5.601827586,5.041103448,18.25765517,16.13631034,18.77972414,5.305586207,5.630413793,8.92537931,9.817310345,9.060896552,3.966896552,3.152655172,4.798965517,3.286931034,5.474344828,11.38168966,13.50382759,2.519896552,12.63717241,7.941931034,9.14462069,10.09858621,7.721310345,6.648241379,7.415689655,4.85937931,5.855551724,8.14837931,3.875896552,0.13037931,0.339517241,1.851551724,0.932103448,2.689827586,5.087172414,2.095931034,2.142482759,0.455068966,0.327206897,0.246413793,0.279689655,4.569,3.047482759,3.558206897,2.458586207,1.962103448,1.973413793,2.728068966,2.054448276,4.688551724,3.24562069,5.908862069,1.210758621,1.781137931,0.446931034,2.805482759,2.468310345,3.103551724,3.212689655,3.631206897,4.22362069,4.604655172,4.919482759,2.788655172,2.889034483,1.41362069,0.881724138,0.892862069,1.241862069,3.416241379,2.210448276,6.054551724,6.63562069,4.838724138,4.822551724,2.603551724,7.270068966,1.815586207,1.241344828,2.475241379,2.580931034,3.760655172,3.902344828,3.933517241,7.240827586,4.409172414,1.639586207,2.529655172,0.894241379,10.34675862,7.255965517,10.41182759,7.735172414,7.588931034,7.085310345,8.271137931,5.222344828,5.481931034,5.380482759,6.826655172,1.399655172,2.158586207,2.392,6.076655172,13.80837931,5.130655172,6.152655172
485,10.57448276,8.419241379,5.765034483,3.365413793,5.834068966,7.466655172,6.668862069,2.675206897,1.430896552,1.339172414,5.708137931,5.163448276,18.51134483,16.46182759,19.08968966,5.437586207,5.727103448,9.229896552,9.973758621,9.16962069,3.988310345,3.242344828,4.960793103,3.371034483,5.583137931,11.59510345,13.64858621,2.60437931,12.91537931,8.136931034,9.397689655,10.3157931,7.921862069,6.846,7.64,4.967137931,6.013551724,8.312896552,3.945137931,0.203068966,0.346,1.918172414,0.939103448,2.702,5.222896552,2.108275862,2.145103448,0.441827586,0.353206897,0.264172414,0.296448276,4.550896552,3.077448276,3.56762069,2.461068966,1.964034483,2.010586207,2.704689655,2.040758621,4.723241379,3.216206897,6.029206897,1.215896552,1.814689655,0.461517241,2.838896552,2.452655172,3.136103448,3.284655172,3.679241379,4.334758621,4.676068966,4.983413793,2.872310345,3.008896552,1.436793103,0.918206897,0.906103448,1.262448276,3.48062069,2.306,6.221275862,6.743586207,4.975689655,4.983689655,2.695517241,7.501,1.876586207,1.286344828,2.529103448,2.624413793,3.780206897,3.957827586,3.976931034,7.32862069,4.474931034,1.654586207,2.54262069,0.984586207,10.86051724,7.756310345,10.88862069,8.167,7.790310345,7.175448276,8.553724138,5.446344828,5.684931034,5.569103448,7.01462069,1.437,2.238206897,2.480793103,6.298206897,14.07386207,5.272275862,6.393
490,10.92289286,8.7725,5.893142857,3.496821429,5.958178571,7.602357143,6.759321429,2.853678571,1.560285714,1.507535714,5.956357143,5.44,18.7275,16.85996429,19.43782143,5.697821429,6.027571429,9.68675,10.18735714,9.319857143,4.124678571,3.488142857,5.157821429,3.541571429,5.779,11.83360714,13.94628571,2.857428571,13.28403571,8.350214286,9.683357143,10.60964286,8.355142857,7.218142857,7.957071429,5.093392857,6.3185,8.656,4.138035714,0.344892857,0.447142857,1.987464286,1.008642857,2.733821429,5.308321429,2.181178571,2.200928571,0.443678571,0.408321429,0.375535714,0.413678571,4.643142857,3.146428571,3.622964286,2.515178571,1.97275,2.087928571,2.724214286,2.076392857,4.761892857,3.259642857,6.20225,1.280142857,1.8805,0.524321429,2.896964286,2.5135,3.206964286,3.39,3.846142857,4.435785714,4.77375,5.106714286,3.063464286,3.134214286,1.492892857,0.965107143,0.965071429,1.342214286,3.548142857,2.444928571,6.544535714,6.998928571,5.088035714,5.118142857,2.749142857,7.808785714,2.033392857,1.394428571,2.616107143,2.7495,3.804178571,3.978642857,4.029535714,7.367607143,4.561607143,1.676785714,2.733357143,1.144678571,11.36535714,8.190357143,11.28071429,8.589071429,7.941178571,7.273071429,8.811785714,5.705785714,5.954892857,5.834285714,7.261,1.515821429,2.351571429,2.584214286,6.656,14.66546429,5.470357143,6.640964286
495,11.58692857,9.411392857,6.171,3.790571429,6.189785714,7.899535714,6.905214286,3.166714286,1.83,1.819071429,6.668535714,6.074892857,19.23107143,17.58657143,20.08,6.275642857,6.698107143,10.57646429,10.74889286,9.683464286,4.398892857,3.953892857,5.577821429,3.92725,6.127535714,12.06957143,14.18635714,3.3545,13.684,8.596107143,10.03139286,10.87364286,8.985785714,7.793928571,8.535107143,5.414178571,6.814071429,9.114142857,4.444714286,0.640785714,0.671535714,2.138714286,1.080928571,2.814428571,5.371,2.271964286,2.238964286,0.485642857,0.4665,0.587678571,0.668642857,4.914321429,3.329428571,3.815071429,2.641464286,2.116142857,2.22975,2.831642857,2.217142857,4.845821429,3.343214286,6.336571429,1.325178571,1.995321429,0.600857143,3.006821429,2.594821429,3.266178571,3.45825,3.993571429,4.567571429,4.851071429,5.211857143,3.304071429,3.285392857,1.51375,1.080821429,1.046357143,1.442142857,3.709571429,2.63475,7.07275,7.553392857,5.1525,5.208285714,2.799535714,8.397678571,2.317142857,1.618142857,2.851714286,2.952107143,3.872357143,4.003428571,4.073392857,7.503821429,4.664035714,1.805535714,3.190928571,1.503071429,11.786,8.519214286,11.64314286,8.984535714,8.154392857,7.360178571,9.019571429,5.897285714,6.180714286,5.979321429,7.454607143,1.58525,2.432571429,2.660714286,7.122178571,15.31,5.663678571,6.860428571
500,12.7707931,10.53048276,6.765793103,4.378310345,6.532137931,8.500448276,7.220413793,3.802896552,2.374517241,2.35637931,7.879517241,7.203275862,20.26127586,18.90237931,21.32013793,7.380034483,7.890793103,12.16706897,11.89768966,10.447,4.995655172,4.896827586,6.490931034,4.657517241,6.748689655,12.54544828,14.73493103,4.381413793,14.53648276,9.206172414,10.72586207,11.54617241,10.18858621,8.879034483,9.564586207,6.167068966,7.712551724,9.985689655,5.018310345,1.27137931,1.173448276,2.475931034,1.253310345,2.988862069,5.502310345,2.492689655,2.377310345,0.638068966,0.63262069,1.132724138,1.214448276,5.538448276,3.739655172,4.245862069,2.915862069,2.44237931,2.518034483,3.093862069,2.548758621,5.027965517,3.587344828,6.604241379,1.43462069,2.360206897,0.856724138,3.236,2.818310345,3.414206897,3.718724138,4.256586207,4.841655172,5.106896552,5.528275862,3.78162069,3.628,1.648827586,1.391689655,1.267551724,1.647310345,4.061517241,2.934862069,7.926551724,8.573241379,5.291206897,5.302310345,2.91637931,9.279965517,2.901793103,2.044103448,3.266241379,3.258137931,4.009206897,4.070793103,4.191103448,7.750103448,4.835724138,1.999689655,3.949827586,2.232344828,12.35813793,8.975137931,12.18203448,9.494448276,8.660896552,7.682172414,9.310724138,6.140517241,6.47362069,6.196896552,7.785241379,1.787103448,2.641448276,2.777137931,8.018758621,16.42689655,5.990517241,7.305793103
505,14.26817241,12.09141379,7.629551724,5.162586207,6.965689655,9.230068966,7.602586207,4.768448276,3.163965517,3.092551724,9.457172414,8.674,21.63927586,20.58872414,23.04913793,8.924517241,9.558413793,14.30524138,13.55324138,11.72648276,5.996344828,6.201034483,7.799655172,5.655931034,7.642344828,13.16975862,15.47772414,5.976206897,15.75037931,9.959241379,11.52251724,12.49158621,11.79096552,10.40782759,10.98551724,7.171655172,8.843068966,11.1107931,5.836517241,2.271793103,1.89562069,2.869344828,1.480551724,3.235034483,5.673551724,2.798586207,2.553206897,0.817965517,0.900344828,2.030551724,2.160137931,6.574,4.502172414,4.98462069,3.478551724,2.978310345,2.980103448,3.518724138,3.08437931,5.237241379,3.919413793,6.964793103,1.586206897,2.780931034,1.367689655,3.591275862,3.124862069,3.643241379,4.07962069,4.650310345,5.17837931,5.464275862,6.053586207,4.488413793,4.139241379,1.900517241,1.815482759,1.568931034,2.004931034,4.448413793,3.239689655,8.984275862,9.752172414,5.436827586,5.363827586,2.973275862,10.33693103,3.705931034,2.650137931,3.693068966,3.621034483,4.129896552,4.189655172,4.344724138,8.066482759,5.108137931,2.274275862,5.016655172,3.272137931,12.98403448,9.489689655,12.69555172,9.928827586,9.296965517,8.108172414,9.533310345,6.39237931,6.74537931,6.473172414,8.057482759,2.019586207,2.846,2.87662069,9.13862069,17.76606897,6.357931034,7.75037931
510,16.32492857,14.32817857,8.79475,6.296928571,7.762571429,10.30089286,8.213642857,6.140785714,4.36575,4.163714286,11.59032143,10.60796429,23.35528571,22.67589286,25.22878571,10.96307143,11.80017857,16.97846429,15.71892857,13.49792857,7.565642857,8.015535714,9.564928571,7.021214286,8.927464286,13.94853571,16.43921429,8.240678571,17.28942857,10.88417857,12.50039286,13.69021429,13.99117857,12.48278571,12.86607143,8.533571429,10.26457143,12.64203571,7.038428571,3.939214286,3.110714286,3.480392857,1.864714286,3.680678571,6.059285714,3.319178571,2.908035714,1.235964286,1.421535714,3.501357143,3.692071429,8.20425,5.856714286,6.197464286,4.480714286,3.920321429,3.760892857,4.226857143,4.050464286,5.574714286,4.520285714,7.414928571,1.8045,3.364928571,2.177071429,4.181785714,3.581214286,3.959857143,4.528142857,5.254142857,5.63375,5.9525,6.910214286,5.531035714,4.966285714,2.288285714,2.518535714,2.026928571,2.584035714,4.95775,3.724607143,10.22839286,11.24471429,5.565071429,5.498357143,3.071428571,11.62792857,4.871607143,3.503357143,4.09875,4.027428571,4.222928571,4.312821429,4.481178571,8.565285714,5.4915,2.716107143,6.563392857,4.658035714,13.54403571,9.985642857,13.19503571,10.33675,10.07464286,8.548107143,9.795642857,6.650714286,7.004,6.771892857,8.328178571,2.272714286,3.067964286,2.966607143,10.47635714,19.20921429,6.845928571,8.262892857
515,18.77132143,16.99285714,10.35139286,7.840571429,8.848857143,11.75460714,9.056321429,7.844357143,5.911642857,5.584964286,14.16378571,12.98235714,25.309,24.99335714,27.64346429,13.34678571,14.58317857,19.98128571,18.22239286,15.53371429,9.758464286,10.37582143,11.81892857,8.704678571,10.47567857,14.90925,17.72596429,11.14025,19.14478571,12.15196429,13.85260714,15.11160714,16.90182143,14.96067857,15.10492857,10.25439286,12.01675,14.46882143,8.564321429,6.350678571,5.002607143,4.433357143,2.439892857,4.5505,6.620035714,4.217714286,3.607964286,2.083142857,2.329214286,5.720642857,5.936678571,10.59371429,7.938642857,8.038642857,6.047464286,5.393357143,4.984321429,5.379071429,5.561285714,6.179178571,5.759107143,8.07075,2.299321429,4.345892857,3.4385,5.195642857,4.402,4.490857143,5.281392857,6.206464286,6.330392857,6.701,8.285428571,7.046857143,6.199357143,2.944321429,3.710214286,2.8215,3.382642857,5.661392857,4.306428571,11.60692857,13.10182143,5.754857143,5.725464286,3.241964286,12.92778571,6.387071429,4.592892857,4.460214286,4.39525,4.285464286,4.376678571,4.551107143,9.176964286,5.984035714,3.306607143,8.361678571,6.338821429,14.17457143,10.4585,13.80735714,10.80957143,10.99,9.077,10.0745,6.939285714,7.307071429,7.051535714,8.614571429,2.570285714,3.458178571,3.064464286,11.86225,20.61082143,7.370035714,8.896464286
520,21.3327931,19.81244828,12.19082759,9.694689655,10.03044828,13.49162069,9.985275862,9.737275862,7.658827586,7.249448276,17.06793103,15.52610345,27.36072414,27.38834483,30.23255172,16.01524138,17.69651724,23.20210345,21.01389655,17.8437931,12.47644828,13.04858621,14.46406897,10.66065517,12.24655172,16.06393103,19.26210345,14.55558621,21.20317241,13.57765517,15.30434483,16.7457931,20.28193103,17.62210345,17.60341379,12.05517241,13.91768966,16.377,10.35065517,9.305413793,7.493827586,5.776827586,3.233827586,5.895103448,7.198827586,5.505965517,4.61337931,3.312103448,3.696172414,8.575689655,8.895103448,13.898,10.76875862,10.67813793,8.348896552,7.538310345,6.718310345,7.049448276,7.614551724,7.134689655,7.684068966,8.980206897,3.142689655,5.707103448,5.20162069,6.706586207,5.666862069,5.326241379,6.409275862,7.553310345,7.308793103,7.83262069,10.21444828,9.032586207,7.751655172,3.963827586,5.346758621,3.951793103,4.502068966,6.447172414,4.868413793,13.1827931,15.04506897,5.959482759,5.964965517,3.417758621,14.28603448,8.126137931,5.828068966,4.84762069,4.727172414,4.328448276,4.46362069,4.607931034,9.83462069,6.589068966,4.058827586,10.2552069,8.165068966,15.0072069,11.03258621,14.46934483,11.36862069,11.84589655,9.621862069,10.30182759,7.210068966,7.640172414,7.302862069,8.90462069,2.86837931,3.917551724,3.146482759,13.25910345,21.94155172,7.813965517,9.550724138
525,23.66924138,22.60437931,13.96548276,11.53417241,11.12475862,15.29455172,10.91665517,11.48731034,9.35,8.803068966,19.87303448,17.85951724,29.40410345,29.66193103,32.69617241,18.574,20.57503448,26.17631034,23.69634483,20.176,15.23651724,15.63158621,17.09844828,12.59651724,14.04241379,17.25706897,20.81672414,17.91989655,23.25117241,14.96686207,16.77234483,18.51986207,23.60144828,20.27827586,20.02155172,13.82427586,15.6982069,18.20755172,12.14203448,12.29513793,10.1017931,7.284241379,4.231689655,7.429655172,7.886275862,6.98837931,5.771517241,4.773413793,5.356137931,11.51586207,11.87424138,17.47,13.95396552,13.63013793,11.01796552,10.03751724,8.707724138,8.967689655,9.956689655,8.353965517,9.977,10.08665517,4.154931034,7.170103448,7.13537931,8.504241379,7.196275862,6.292,7.782448276,9.245931034,8.459586207,9.252275862,12.35644828,11.184,9.449724138,5.139,7.171965517,5.219448276,5.854655172,7.097896552,5.358517241,14.53386207,16.7257931,6.148482759,6.193206897,3.585896552,15.55982759,9.805103448,6.989206897,5.156896552,5.020206897,4.380931034,4.512103448,4.657103448,10.64203448,7.140206897,4.843586207,12.00686207,9.788689655,15.90713793,11.65006897,15.192,11.98131034,12.647,10.15262069,10.56682759,7.514586207,7.945551724,7.643206897,9.313965517,3.181103448,4.335586207,3.263482759,14.57265517,22.92196552,8.256724138,10.26965517
530,25.50003448,24.95817241,15.4372069,13.04810345,12.02244828,16.72031034,11.70168966,12.85,10.72375862,10.09824138,22.14241379,19.76813793,31.11917241,31.58262069,34.61303448,20.64010345,22.96382759,28.51975862,25.80382759,22.13531034,17.56744828,17.74396552,19.29331034,14.21317241,15.62675862,18.40465517,22.27296552,20.66306897,25.05110345,16.23472414,18.11324138,20.05831034,26.46827586,22.49958621,22.11951724,15.32168966,17.23841379,19.79924138,13.71713793,14.86268966,12.38296552,8.657758621,5.22537931,8.892689655,8.575206897,8.403310345,6.88337931,6.172275862,6.831310345,14.0697931,14.32551724,20.71875862,16.92793103,16.26913793,13.41334483,12.40644828,10.49658621,10.80106897,12.12958621,9.581896552,12.19906897,11.20893103,5.21237931,8.521137931,8.95637931,10.243,8.677310345,7.275586207,9.131206897,10.92803448,9.579241379,10.6857931,14.47772414,13.15217241,11.05958621,6.181931034,8.918448276,6.483206897,7.199275862,7.573,5.812448276,15.60682759,18.08268966,6.342689655,6.458827586,3.765275862,16.63096552,11.2217931,7.919586207,5.406931034,5.267758621,4.43362069,4.521517241,4.699448276,11.40068966,7.646689655,5.506310345,13.42944828,11.14513793,16.82751724,12.27127586,15.90789655,12.63162069,13.44827586,10.70034483,10.86931034,7.95062069,8.372275862,8.073793103,9.814448276,3.463965517,4.717655172,3.428310345,15.73296552,23.80975862,8.802551724,11.0442069
535,26.43565517,26.11627586,16.17855172,13.79762069,12.47882759,17.45886207,12.12086207,13.49651724,11.41506897,10.81748276,23.23468966,20.68865517,31.88951724,32.50865517,35.43572414,21.6107931,24.11296552,29.667,26.74289655,23.10482759,18.74506897,18.85658621,20.43327586,15.12862069,16.47268966,19.02655172,23.05210345,22.00975862,25.97262069,16.86168966,18.74082759,20.80193103,28.00168966,23.56141379,23.17065517,15.98889655,18.08593103,20.62565517,14.58837931,16.21131034,13.6852069,9.490586207,5.845448276,9.801655172,9.011517241,9.262689655,7.554517241,7.03,7.709724138,15.45531034,15.67706897,22.79086207,18.7812069,17.92186207,14.85868966,13.82110345,11.49062069,11.96310345,13.42124138,10.39006897,13.60758621,11.92596552,5.938103448,9.420034483,10.10931034,11.24958621,9.584724138,7.936413793,10.02444828,11.97837931,10.31017241,11.67434483,15.90406897,14.25410345,11.985,6.798172414,9.993965517,7.321275862,8.095862069,7.868862069,6.140448276,16.33996552,18.88813793,6.51637931,6.656793103,3.936586207,17.3562069,12.04975862,8.381103448,5.570931034,5.410275862,4.452413793,4.547689655,4.72737931,11.8182069,7.962172414,5.866965517,14.19286207,11.88631034,17.57548276,12.74927586,16.38213793,13.13965517,13.97286207,11.00351724,11.08331034,8.340172414,8.841896552,8.468137931,10.23258621,3.656965517,4.99737931,3.544758621,16.53296552,24.36889655,9.216896552,11.63437931
